,sched_dep_datetime (mod),dep_time,sched_dep_time,dep_delay,name,actual_delay,station,Wind Speed [in knots],Wind Gust [in knots],One hour precipitation [in inches],Pressure altimeter [in inches],Visibility [in miles],Sky Level 1 Coverage,Sky Level 2 Coverage,Sky Level 3 Coverage,Sky Level 4 Coverage
3043,2013-04-12 15:51:00,16:09,15:40,29.0,United Air Lines Inc.,83.0,JFK,18.0,25.0,0.08,29.87,4.0,2.0,4.0,5.0,
3044,2013-04-12 15:51:00,15:44,15:45,-1.0,American Airlines Inc.,-1.0,JFK,18.0,25.0,0.08,29.87,4.0,2.0,4.0,5.0,
3045,2013-04-12 15:51:00,15:55,16:00,-5.0,Delta Air Lines Inc.,-4.0,JFK,18.0,25.0,0.08,29.87,4.0,2.0,4.0,5.0,
3046,2013-04-12 16:51:00,16:30,16:30,0.0,JetBlue Airways,7.0,JFK,16.0,23.0,0.05,29.82,10.0,5.0,,,
3047,2013-04-12 16:51:00,17:00,16:55,5.0,Virgin America,-11.0,JFK,16.0,23.0,0.05,29.82,10.0,5.0,,,
3048,2013-04-12 16:51:00,16:58,17:00,-2.0,American Airlines Inc.,-21.0,JFK,16.0,23.0,0.05,29.82,10.0,5.0,,,
3049,2013-04-12 17:51:00,17:32,17:35,-3.0,Delta Air Lines Inc.,-7.0,JFK,15.0,23.0,0.03,29.8,10.0,5.0,,,
3050,2013-04-12 17:51:00,18:00,17:55,5.0,United Air Lines Inc.,11.0,JFK,15.0,23.0,0.03,29.8,10.0,5.0,,,
3051,2013-04-12 18:51:00,18:57,19:00,-3.0,Delta Air Lines Inc.,-10.0,JFK,16.0,,0.09,29.77,6.0,4.0,5.0,,
3052,2013-04-12 18:51:00,19:05,19:10,-5.0,American Airlines Inc.,-43.0,JFK,16.0,,0.09,29.77,6.0,4.0,5.0,,
3053,2013-04-12 19:51:00,20:43,20:00,43.0,Virgin America,55.0,JFK,13.0,,0.12,29.74,7.0,4.0,5.0,,
3054,2013-04-12 20:51:00,22:47,20:25,142.0,United Air Lines Inc.,278.0,JFK,13.0,,T,29.73,10.0,5.0,,,
3055,2013-04-12 20:51:00,20:30,20:32,-2.0,JetBlue Airways,-41.0,JFK,13.0,,T,29.73,10.0,5.0,,,
3056,2013-04-12 20:51:00,21:00,21:00,0.0,Delta Air Lines Inc.,-31.0,JFK,13.0,,T,29.73,10.0,5.0,,,
3057,2013-04-12 21:51:00,21:52,21:45,7.0,American Airlines Inc.,-20.0,JFK,10.0,,T,29.74,10.0,5.0,,,
3058,2013-04-13 05:51:00,05:57,06:00,-3.0,United Air Lines Inc.,-20.0,JFK,11.0,,0.02,29.78,10.0,5.0,,,
3059,2013-04-13 06:51:00,07:10,07:10,0.0,Virgin America,-9.0,JFK,12.0,,0.00,29.79,10.0,4.0,5.0,,
3060,2013-04-13 07:51:00,07:28,07:30,-2.0,American Airlines Inc.,-17.0,JFK,8.0,,0.00,29.82,10.0,5.0,,,
3061,2013-04-13 08:51:00,09:03,08:40,23.0,United Air Lines Inc.,53.0,JFK,10.0,,0.00,29.84,10.0,3.0,4.0,4.0,
3062,2013-04-13 08:51:00,08:52,09:00,-8.0,American Airlines Inc.,-31.0,JFK,10.0,,0.00,29.84,10.0,3.0,4.0,4.0,
3063,2013-04-13 08:51:00,08:55,09:00,-5.0,Delta Air Lines Inc.,-27.0,JFK,10.0,,0.00,29.84,10.0,3.0,4.0,4.0,
3064,2013-04-13 08:51:00,09:13,09:10,3.0,Virgin America,-4.0,JFK,10.0,,0.00,29.84,10.0,3.0,4.0,4.0,
3065,2013-04-13 10:51:00,10:26,10:30,-4.0,American Airlines Inc.,-3.0,JFK,8.0,,0.00,29.86,10.0,2.0,4.0,,
3066,2013-04-13 10:51:00,11:02,11:08,-6.0,JetBlue Airways,-17.0,JFK,8.0,,0.00,29.86,10.0,2.0,4.0,,
3067,2013-04-13 10:51:00,11:10,11:15,-5.0,United Air Lines Inc.,-16.0,JFK,8.0,,0.00,29.86,10.0,2.0,4.0,,
3068,2013-04-13 11:51:00,11:54,12:00,-6.0,Delta Air Lines Inc.,-16.0,JFK,3.0,,0.00,29.88,10.0,2.0,3.0,,
3069,2013-04-13 11:51:00,11:53,12:00,-7.0,American Airlines Inc.,-30.0,JFK,3.0,,0.00,29.88,10.0,2.0,3.0,,
3070,2013-04-13 13:51:00,13:22,13:25,-3.0,Virgin America,-13.0,JFK,7.0,,0.00,29.91,10.0,2.0,4.0,,
3071,2013-04-13 13:51:00,16:15,13:45,150.0,American Airlines Inc.,286.0,JFK,7.0,,0.00,29.91,10.0,2.0,4.0,,
3072,2013-04-13 14:51:00,16:14,14:45,89.0,Delta Air Lines Inc.,181.0,JFK,6.0,,0.00,29.93,10.0,2.0,3.0,4.0,
3073,2013-04-13 15:51:00,16:31,15:45,46.0,American Airlines Inc.,62.0,JFK,7.0,,0.00,29.92,10.0,2.0,4.0,,
3074,2013-04-13 15:51:00,15:42,15:49,-7.0,United Air Lines Inc.,-16.0,JFK,7.0,,0.00,29.92,10.0,2.0,4.0,,
3075,2013-04-13 15:51:00,15:59,16:00,-1.0,Delta Air Lines Inc.,-6.0,JFK,7.0,,0.00,29.92,10.0,2.0,4.0,,
3076,2013-04-13 16:51:00,16:23,16:30,-7.0,JetBlue Airways,-34.0,JFK,6.0,,0.00,29.9,10.0,4.0,,,
3077,2013-04-13 16:51:00,16:50,16:55,-5.0,Virgin America,-11.0,JFK,6.0,,0.00,29.9,10.0,4.0,,,
3078,2013-04-13 16:51:00,18:05,17:00,65.0,American Airlines Inc.,96.0,JFK,6.0,,0.00,29.9,10.0,4.0,,,
3079,2013-04-13 17:51:00,17:32,17:35,-3.0,Delta Air Lines Inc.,-16.0,JFK,6.0,,0.00,29.89,10.0,2.0,3.0,,
3080,2013-04-13 17:51:00,18:10,18:15,-5.0,United Air Lines Inc.,-41.0,JFK,6.0,,0.00,29.89,10.0,2.0,3.0,,
3081,2013-04-13 18:51:00,18:55,19:00,-5.0,Delta Air Lines Inc.,-33.0,JFK,11.0,,0.00,29.89,10.0,3.0,4.0,,
3082,2013-04-13 18:51:00,21:20,19:10,130.0,American Airlines Inc.,237.0,JFK,11.0,,0.00,29.89,10.0,3.0,4.0,,
3083,2013-04-13 19:51:00,20:01,20:00,1.0,Virgin America,-4.0,JFK,9.0,16.0,0.00,29.89,10.0,4.0,,,
3084,2013-04-13 20:51:00,20:28,20:32,-4.0,JetBlue Airways,-35.0,JFK,10.0,,0.00,29.89,10.0,4.0,,,
3085,2013-04-14 06:51:00,07:01,07:05,-4.0,Delta Air Lines Inc.,-22.0,JFK,0.0,,T,29.99,10.0,5.0,,,
3086,2013-04-14 06:51:00,07:07,07:10,-3.0,JetBlue Airways,4.0,JFK,0.0,,T,29.99,10.0,5.0,,,
3087,2013-04-14 06:51:00,07:09,07:10,-1.0,Virgin America,-3.0,JFK,0.0,,T,29.99,10.0,5.0,,,
3088,2013-04-14 07:51:00,08:17,07:30,47.0,American Airlines Inc.,92.0,JFK,4.0,,T,29.98,10.0,4.0,,,
3089,2013-04-14 08:51:00,08:38,08:40,-2.0,United Air Lines Inc.,3.0,JFK,6.0,,T,30.0,10.0,4.0,,,
3090,2013-04-14 08:51:00,08:52,09:00,-8.0,Delta Air Lines Inc.,-35.0,JFK,6.0,,T,30.0,10.0,4.0,,,
3091,2013-04-14 08:51:00,09:03,09:00,3.0,American Airlines Inc.,-12.0,JFK,6.0,,T,30.0,10.0,4.0,,,
3092,2013-04-14 08:51:00,09:11,09:10,1.0,Virgin America,4.0,JFK,6.0,,T,30.0,10.0,4.0,,,
3093,2013-04-14 10:51:00,10:21,10:30,-9.0,American Airlines Inc.,-5.0,JFK,5.0,,0.00,30.02,10.0,4.0,,,
3094,2013-04-14 10:51:00,11:03,11:08,-5.0,JetBlue Airways,10.0,JFK,5.0,,0.00,30.02,10.0,4.0,,,
3095,2013-04-14 11:51:00,11:23,11:25,-2.0,United Air Lines Inc.,-5.0,JFK,6.0,,0.00,30.04,10.0,2.0,4.0,,
3096,2013-04-14 11:51:00,11:52,12:00,-8.0,Delta Air Lines Inc.,-1.0,JFK,6.0,,0.00,30.04,10.0,2.0,4.0,,
3097,2013-04-14 11:51:00,11:55,12:00,-5.0,American Airlines Inc.,1.0,JFK,6.0,,0.00,30.04,10.0,2.0,4.0,,
3098,2013-04-14 13:51:00,13:25,13:25,0.0,Virgin America,-9.0,JFK,15.0,,0.00,30.05,10.0,2.0,4.0,,
3099,2013-04-14 13:51:00,13:40,13:45,-5.0,American Airlines Inc.,-9.0,JFK,15.0,,0.00,30.05,10.0,2.0,4.0,,
3100,2013-04-14 14:51:00,14:45,14:45,0.0,Delta Air Lines Inc.,-12.0,JFK,10.0,29.0,0.00,30.05,10.0,4.0,4.0,,
3101,2013-04-14 15:51:00,15:39,15:40,-1.0,United Air Lines Inc.,19.0,JFK,12.0,24.0,0.00,30.07,10.0,4.0,4.0,,
3102,2013-04-14 15:51:00,15:51,15:45,6.0,American Airlines Inc.,31.0,JFK,12.0,24.0,0.00,30.07,10.0,4.0,4.0,,
3103,2013-04-14 15:51:00,15:55,16:00,-5.0,Delta Air Lines Inc.,18.0,JFK,12.0,24.0,0.00,30.07,10.0,4.0,4.0,,
3104,2013-04-14 16:51:00,16:28,16:30,-2.0,JetBlue Airways,17.0,JFK,19.0,25.0,0.00,30.07,10.0,3.0,4.0,,
3105,2013-04-14 16:51:00,16:56,16:55,1.0,Virgin America,-3.0,JFK,19.0,25.0,0.00,30.07,10.0,3.0,4.0,,
3106,2013-04-14 16:51:00,20:39,17:00,219.0,American Airlines Inc.,436.0,JFK,19.0,25.0,0.00,30.07,10.0,3.0,4.0,,
3107,2013-04-14 17:51:00,17:30,17:35,-5.0,Delta Air Lines Inc.,17.0,JFK,17.0,23.0,0.00,30.07,10.0,2.0,3.0,,
3108,2013-04-14 17:51:00,18:12,17:59,13.0,United Air Lines Inc.,35.0,JFK,17.0,23.0,0.00,30.07,10.0,2.0,3.0,,
3109,2013-04-14 18:51:00,18:55,19:00,-5.0,Delta Air Lines Inc.,-28.0,JFK,20.0,25.0,0.00,30.07,10.0,2.0,4.0,,
3110,2013-04-14 18:51:00,19:27,19:10,17.0,American Airlines Inc.,12.0,JFK,20.0,25.0,0.00,30.07,10.0,2.0,4.0,,
3111,2013-04-14 19:51:00,20:04,20:00,4.0,Virgin America,2.0,JFK,19.0,25.0,0.00,30.07,10.0,2.0,4.0,,
3112,2013-04-14 20:51:00,20:21,20:28,-7.0,United Air Lines Inc.,1.0,JFK,20.0,25.0,0.00,30.09,10.0,2.0,4.0,,
3113,2013-04-14 20:51:00,20:37,20:32,5.0,JetBlue Airways,-6.0,JFK,20.0,25.0,0.00,30.09,10.0,2.0,4.0,,
3114,2013-04-14 20:51:00,20:56,21:00,-4.0,Delta Air Lines Inc.,-12.0,JFK,20.0,25.0,0.00,30.09,10.0,2.0,4.0,,
3115,2013-04-14 21:51:00,21:48,21:45,3.0,American Airlines Inc.,-4.0,JFK,10.0,18.0,0.00,30.1,10.0,2.0,4.0,,
3116,2013-04-15 05:51:00,05:58,06:00,-2.0,United Air Lines Inc.,18.0,JFK,6.0,,0.00,30.24,10.0,5.0,,,
3117,2013-04-15 06:51:00,07:01,07:05,-4.0,Delta Air Lines Inc.,-6.0,JFK,4.0,,0.00,30.25,10.0,4.0,,,
3118,2013-04-15 06:51:00,07:10,07:10,0.0,JetBlue Airways,1.0,JFK,4.0,,0.00,30.25,10.0,4.0,,,
3119,2013-04-15 06:51:00,07:25,07:10,15.0,Virgin America,35.0,JFK,4.0,,0.00,30.25,10.0,4.0,,,
3120,2013-04-15 07:51:00,07:38,07:30,8.0,American Airlines Inc.,17.0,JFK,4.0,,0.00,30.27,10.0,5.0,,,
3121,2013-04-15 08:51:00,08:35,08:40,-5.0,United Air Lines Inc.,-7.0,JFK,0.0,,0.00,30.3,10.0,5.0,,,
3122,2013-04-15 08:51:00,08:56,09:00,-4.0,Delta Air Lines Inc.,-27.0,JFK,0.0,,0.00,30.3,10.0,5.0,,,
3123,2013-04-15 08:51:00,09:14,09:00,14.0,American Airlines Inc.,-6.0,JFK,0.0,,0.00,30.3,10.0,5.0,,,
3124,2013-04-15 08:51:00,09:15,09:10,5.0,Virgin America,-2.0,JFK,0.0,,0.00,30.3,10.0,5.0,,,
3125,2013-04-15 10:51:00,10:22,10:30,-8.0,American Airlines Inc.,4.0,JFK,5.0,,0.00,30.33,10.0,2.0,4.0,5.0,
3126,2013-04-15 10:51:00,11:01,11:08,-7.0,JetBlue Airways,-11.0,JFK,5.0,,0.00,30.33,10.0,2.0,4.0,5.0,
3127,2013-04-15 10:51:00,11:11,11:13,-2.0,United Air Lines Inc.,8.0,JFK,5.0,,0.00,30.33,10.0,2.0,4.0,5.0,
3128,2013-04-15 11:51:00,11:50,12:00,-10.0,Delta Air Lines Inc.,-19.0,JFK,4.0,,0.00,30.36,10.0,2.0,3.0,4.0,5.0
3129,2013-04-15 11:51:00,11:52,12:00,-8.0,American Airlines Inc.,-24.0,JFK,4.0,,0.00,30.36,10.0,2.0,3.0,4.0,5.0
3130,2013-04-15 13:51:00,13:41,13:25,16.0,Virgin America,11.0,JFK,6.0,,0.00,30.38,10.0,3.0,4.0,5.0,
3131,2013-04-15 13:51:00,13:38,13:45,-7.0,American Airlines Inc.,-21.0,JFK,6.0,,0.00,30.38,10.0,3.0,4.0,5.0,
3132,2013-04-15 14:51:00,15:04,14:45,19.0,Delta Air Lines Inc.,33.0,JFK,10.0,,0.00,30.37,10.0,4.0,5.0,,
3133,2013-04-15 15:51:00,15:38,15:40,-2.0,United Air Lines Inc.,3.0,JFK,10.0,,0.00,30.37,10.0,2.0,3.0,4.0,
3134,2013-04-15 15:51:00,15:42,15:45,-3.0,American Airlines Inc.,-16.0,JFK,10.0,,0.00,30.37,10.0,2.0,3.0,4.0,
3135,2013-04-15 15:51:00,15:56,16:00,-4.0,Delta Air Lines Inc.,-25.0,JFK,10.0,,0.00,30.37,10.0,2.0,3.0,4.0,
3136,2013-04-15 16:51:00,16:26,16:30,-4.0,JetBlue Airways,-25.0,JFK,13.0,,0.00,30.35,10.0,2.0,4.0,,
3137,2013-04-15 16:51:00,17:33,16:55,38.0,Virgin America,53.0,JFK,13.0,,0.00,30.35,10.0,2.0,4.0,,
3138,2013-04-15 16:51:00,16:56,17:00,-4.0,American Airlines Inc.,-31.0,JFK,13.0,,0.00,30.35,10.0,2.0,4.0,,
3139,2013-04-15 17:51:00,17:32,17:35,-3.0,Delta Air Lines Inc.,-28.0,JFK,14.0,,0.00,30.35,10.0,2.0,4.0,,
3140,2013-04-15 17:51:00,17:55,17:55,0.0,United Air Lines Inc.,-4.0,JFK,14.0,,0.00,30.35,10.0,2.0,4.0,,
3141,2013-04-15 18:51:00,18:54,19:00,-6.0,Delta Air Lines Inc.,-28.0,JFK,10.0,,0.00,30.36,10.0,2.0,4.0,,
3142,2013-04-15 18:51:00,19:40,19:10,30.0,American Airlines Inc.,38.0,JFK,10.0,,0.00,30.36,10.0,2.0,4.0,,
3143,2013-04-15 19:51:00,19:54,20:00,-6.0,Virgin America,-20.0,JFK,10.0,,0.00,30.34,10.0,2.0,3.0,,
3144,2013-04-15 20:51:00,20:40,20:25,15.0,United Air Lines Inc.,56.0,JFK,11.0,,0.00,30.33,10.0,2.0,3.0,,
3145,2013-04-15 20:51:00,20:32,20:32,0.0,JetBlue Airways,-13.0,JFK,11.0,,0.00,30.33,10.0,2.0,3.0,,
3146,2013-04-15 20:51:00,20:57,21:00,-3.0,Delta Air Lines Inc.,-24.0,JFK,11.0,,0.00,30.33,10.0,2.0,3.0,,
3147,2013-04-15 21:51:00,22:29,21:45,44.0,American Airlines Inc.,70.0,JFK,7.0,,0.00,30.35,10.0,2.0,3.0,3.0,
3148,2013-04-16 05:51:00,05:56,06:00,-4.0,United Air Lines Inc.,-22.0,JFK,7.0,,0.00,30.37,10.0,4.0,,,
3149,2013-04-16 06:51:00,07:03,07:05,-2.0,Delta Air Lines Inc.,-13.0,JFK,5.0,,0.00,30.37,10.0,4.0,,,
3150,2013-04-16 06:51:00,07:04,07:10,-6.0,JetBlue Airways,-12.0,JFK,5.0,,0.00,30.37,10.0,4.0,,,
3151,2013-04-16 06:51:00,07:15,07:10,5.0,Virgin America,13.0,JFK,5.0,,0.00,30.37,10.0,4.0,,,
3152,2013-04-16 07:51:00,07:27,07:30,-3.0,American Airlines Inc.,-17.0,JFK,4.0,,0.00,30.37,10.0,5.0,,,
3153,2013-04-16 08:51:00,08:37,08:40,-3.0,United Air Lines Inc.,-8.0,JFK,6.0,,0.00,30.37,10.0,5.0,,,
3154,2013-04-16 08:51:00,08:51,09:00,-9.0,American Airlines Inc.,-23.0,JFK,6.0,,0.00,30.37,10.0,5.0,,,
3155,2013-04-16 08:51:00,08:55,09:00,-5.0,Delta Air Lines Inc.,-11.0,JFK,6.0,,0.00,30.37,10.0,5.0,,,
3156,2013-04-16 08:51:00,09:13,09:10,3.0,Virgin America,-12.0,JFK,6.0,,0.00,30.37,10.0,5.0,,,
3157,2013-04-16 10:51:00,10:20,10:30,-10.0,American Airlines Inc.,36.0,JFK,7.0,,0.00,30.37,10.0,4.0,,,
3158,2013-04-16 10:51:00,11:06,11:08,-2.0,JetBlue Airways,-5.0,JFK,7.0,,0.00,30.37,10.0,4.0,,,
3159,2013-04-16 10:51:00,11:13,11:13,0.0,United Air Lines Inc.,-9.0,JFK,7.0,,0.00,30.37,10.0,4.0,,,
3160,2013-04-16 11:51:00,14:54,12:00,174.0,American Airlines Inc.,346.0,JFK,10.0,,0.00,30.37,10.0,4.0,,,
3161,2013-04-16 11:51:00,11:55,12:00,-5.0,Delta Air Lines Inc.,-20.0,JFK,10.0,,0.00,30.37,10.0,4.0,,,
3162,2013-04-16 13:51:00,13:17,13:25,-8.0,Virgin America,-32.0,JFK,10.0,,0.00,30.38,10.0,3.0,3.0,3.0,
3163,2013-04-16 13:51:00,19:19,13:45,334.0,American Airlines Inc.,672.0,JFK,10.0,,0.00,30.38,10.0,3.0,3.0,3.0,
3164,2013-04-16 14:51:00,14:43,14:45,-2.0,Delta Air Lines Inc.,-30.0,JFK,14.0,,0.00,30.37,10.0,2.0,3.0,3.0,
3165,2013-04-16 15:51:00,15:41,15:40,1.0,United Air Lines Inc.,19.0,JFK,14.0,,0.00,30.35,10.0,2.0,3.0,,
3166,2013-04-16 15:51:00,18:06,15:45,141.0,American Airlines Inc.,257.0,JFK,14.0,,0.00,30.35,10.0,2.0,3.0,,
3167,2013-04-16 15:51:00,15:57,16:00,-3.0,Delta Air Lines Inc.,-11.0,JFK,14.0,,0.00,30.35,10.0,2.0,3.0,,
3168,2013-04-16 16:51:00,16:30,16:30,0.0,JetBlue Airways,2.0,JFK,16.0,,0.00,30.33,10.0,2.0,3.0,3.0,
3169,2013-04-16 16:51:00,16:57,16:55,2.0,Virgin America,-3.0,JFK,16.0,,0.00,30.33,10.0,2.0,3.0,3.0,
3170,2013-04-16 16:51:00,18:17,17:00,77.0,American Airlines Inc.,159.0,JFK,16.0,,0.00,30.33,10.0,2.0,3.0,3.0,
3171,2013-04-16 17:51:00,17:33,17:35,-2.0,Delta Air Lines Inc.,-2.0,JFK,17.0,,0.00,30.31,10.0,2.0,3.0,3.0,3.0
3172,2013-04-16 17:51:00,17:52,17:55,-3.0,United Air Lines Inc.,24.0,JFK,17.0,,0.00,30.31,10.0,2.0,3.0,3.0,3.0
3173,2013-04-16 18:51:00,20:08,19:10,58.0,American Airlines Inc.,120.0,JFK,16.0,24.0,0.00,30.29,10.0,2.0,3.0,3.0,3.0
3174,2013-04-16 19:51:00,19:59,20:00,-1.0,Virgin America,13.0,JFK,18.0,27.0,0.00,30.24,10.0,2.0,3.0,3.0,4.0
3175,2013-04-16 20:51:00,20:23,20:25,-2.0,United Air Lines Inc.,20.0,JFK,20.0,26.0,T,30.23,10.0,2.0,3.0,3.0,4.0
3176,2013-04-16 20:51:00,20:31,20:32,-1.0,JetBlue Airways,1.0,JFK,20.0,26.0,T,30.23,10.0,2.0,3.0,3.0,4.0
3177,2013-04-16 20:51:00,20:55,21:00,-5.0,Delta Air Lines Inc.,-33.0,JFK,20.0,26.0,T,30.23,10.0,2.0,3.0,3.0,4.0
3178,2013-04-17 05:51:00,06:00,06:00,0.0,United Air Lines Inc.,-3.0,JFK,11.0,,0.00,30.14,10.0,3.0,5.0,,
3179,2013-04-17 06:51:00,07:12,07:05,7.0,Delta Air Lines Inc.,30.0,JFK,5.0,,0.00,30.14,10.0,4.0,5.0,,
3180,2013-04-17 06:51:00,07:09,07:10,-1.0,JetBlue Airways,17.0,JFK,5.0,,0.00,30.14,10.0,4.0,5.0,,
3181,2013-04-17 06:51:00,07:12,07:10,2.0,Virgin America,6.0,JFK,5.0,,0.00,30.14,10.0,4.0,5.0,,
3182,2013-04-17 07:51:00,07:26,07:30,-4.0,American Airlines Inc.,-15.0,JFK,5.0,,T,30.14,10.0,4.0,5.0,,
3183,2013-04-17 08:51:00,10:32,08:40,112.0,United Air Lines Inc.,224.0,JFK,7.0,,T,30.13,10.0,5.0,,,
3184,2013-04-17 08:51:00,08:57,09:00,-3.0,Delta Air Lines Inc.,68.0,JFK,7.0,,T,30.13,10.0,5.0,,,
3185,2013-04-17 08:51:00,09:53,09:00,53.0,American Airlines Inc.,74.0,JFK,7.0,,T,30.13,10.0,5.0,,,
3186,2013-04-17 08:51:00,09:10,09:10,0.0,Virgin America,-23.0,JFK,7.0,,T,30.13,10.0,5.0,,,
3187,2013-04-17 10:51:00,10:23,10:30,-7.0,American Airlines Inc.,-28.0,JFK,10.0,,0.01,30.16,10.0,4.0,5.0,,
3188,2013-04-17 10:51:00,11:10,11:08,2.0,JetBlue Airways,-9.0,JFK,10.0,,0.01,30.16,10.0,4.0,5.0,,
3189,2013-04-17 10:51:00,11:07,11:13,-6.0,United Air Lines Inc.,-27.0,JFK,10.0,,0.01,30.16,10.0,4.0,5.0,,
3190,2013-04-17 11:51:00,11:57,12:00,-3.0,American Airlines Inc.,-14.0,JFK,10.0,,T,30.21,10.0,3.0,4.0,4.0,
3191,2013-04-17 11:51:00,11:55,12:00,-5.0,Delta Air Lines Inc.,-1.0,JFK,10.0,,T,30.21,10.0,3.0,4.0,4.0,
3192,2013-04-17 13:51:00,17:15,13:25,230.0,Virgin America,494.0,JFK,11.0,,0.00,30.23,10.0,2.0,4.0,,
3193,2013-04-17 13:51:00,13:45,13:45,0.0,American Airlines Inc.,-10.0,JFK,11.0,,0.00,30.23,10.0,2.0,4.0,,
3194,2013-04-17 14:51:00,14:46,14:45,1.0,Delta Air Lines Inc.,14.0,JFK,8.0,,0.00,30.23,10.0,4.0,,,
3195,2013-04-17 15:51:00,15:39,15:40,-1.0,United Air Lines Inc.,47.0,JFK,10.0,,0.00,30.22,10.0,2.0,4.0,,
3196,2013-04-17 15:51:00,16:13,15:45,28.0,American Airlines Inc.,86.0,JFK,10.0,,0.00,30.22,10.0,2.0,4.0,,
3197,2013-04-17 15:51:00,15:59,16:00,-1.0,Delta Air Lines Inc.,5.0,JFK,10.0,,0.00,30.22,10.0,2.0,4.0,,
3198,2013-04-17 16:51:00,16:29,16:30,-1.0,JetBlue Airways,19.0,JFK,6.0,14.0,0.00,30.21,10.0,2.0,3.0,,
3199,2013-04-17 16:51:00,19:08,16:55,133.0,Virgin America,299.0,JFK,6.0,14.0,0.00,30.21,10.0,2.0,3.0,,
3200,2013-04-17 16:51:00,16:59,17:00,-1.0,American Airlines Inc.,-10.0,JFK,6.0,14.0,0.00,30.21,10.0,2.0,3.0,,
3201,2013-04-17 17:51:00,17:31,17:35,-4.0,Delta Air Lines Inc.,-1.0,JFK,12.0,17.0,0.00,30.2,10.0,4.0,,,
3202,2013-04-17 17:51:00,17:54,17:55,-1.0,United Air Lines Inc.,35.0,JFK,12.0,17.0,0.00,30.2,10.0,4.0,,,
3203,2013-04-17 18:51:00,18:58,19:00,-2.0,Delta Air Lines Inc.,-3.0,JFK,11.0,17.0,0.00,30.21,10.0,4.0,,,
3204,2013-04-17 18:51:00,19:10,19:10,0.0,American Airlines Inc.,11.0,JFK,11.0,17.0,0.00,30.21,10.0,4.0,,,
3205,2013-04-17 19:51:00,20:03,20:00,3.0,Virgin America,15.0,JFK,8.0,14.0,0.00,30.2,10.0,3.0,,,
3206,2013-04-17 20:51:00,20:25,20:25,0.0,United Air Lines Inc.,23.0,JFK,11.0,,0.00,30.2,10.0,2.0,,,
3207,2013-04-17 20:51:00,20:29,20:32,-3.0,JetBlue Airways,-12.0,JFK,11.0,,0.00,30.2,10.0,2.0,,,
3208,2013-04-17 20:51:00,21:01,21:00,1.0,Delta Air Lines Inc.,3.0,JFK,11.0,,0.00,30.2,10.0,2.0,,,
3209,2013-04-17 21:51:00,22:59,21:45,74.0,American Airlines Inc.,177.0,JFK,7.0,,0.00,30.23,10.0,2.0,,,
3210,2013-04-18 05:51:00,06:04,06:00,4.0,United Air Lines Inc.,28.0,JFK,4.0,,0.00,30.32,10.0,1.0,,,
3211,2013-04-18 06:51:00,07:00,07:05,-5.0,Delta Air Lines Inc.,16.0,JFK,3.0,,0.00,30.31,10.0,1.0,,,
3212,2013-04-18 06:51:00,07:09,07:10,-1.0,Virgin America,11.0,JFK,3.0,,0.00,30.31,10.0,1.0,,,
3213,2013-04-18 06:51:00,07:04,07:10,-6.0,JetBlue Airways,-8.0,JFK,3.0,,0.00,30.31,10.0,1.0,,,
3214,2013-04-18 08:51:00,08:35,08:40,-5.0,United Air Lines Inc.,65.0,JFK,4.0,,0.00,30.34,10.0,4.0,4.0,,
3215,2013-04-18 08:51:00,09:00,09:00,0.0,Delta Air Lines Inc.,-20.0,JFK,4.0,,0.00,30.34,10.0,4.0,4.0,,
3216,2013-04-18 08:51:00,10:20,09:00,80.0,American Airlines Inc.,203.0,JFK,4.0,,0.00,30.34,10.0,4.0,4.0,,
3217,2013-04-18 08:51:00,09:11,09:10,1.0,Virgin America,5.0,JFK,4.0,,0.00,30.34,10.0,4.0,4.0,,
3218,2013-04-18 10:51:00,10:28,10:30,-2.0,American Airlines Inc.,26.0,JFK,5.0,,0.00,30.35,10.0,2.0,3.0,,
3219,2013-04-18 10:51:00,12:43,11:08,95.0,JetBlue Airways,208.0,JFK,5.0,,0.00,30.35,10.0,2.0,3.0,,
3220,2013-04-18 10:51:00,11:09,11:13,-4.0,United Air Lines Inc.,43.0,JFK,5.0,,0.00,30.35,10.0,2.0,3.0,,
3221,2013-04-18 11:51:00,12:12,12:00,12.0,American Airlines Inc.,26.0,JFK,12.0,,0.00,30.35,10.0,3.0,3.0,,
3222,2013-04-18 11:51:00,11:57,12:00,-3.0,Delta Air Lines Inc.,16.0,JFK,12.0,,0.00,30.35,10.0,3.0,3.0,,
3223,2013-04-18 13:51:00,13:21,13:25,-4.0,Virgin America,-27.0,JFK,14.0,21.0,0.00,30.36,10.0,4.0,4.0,,
3224,2013-04-18 13:51:00,13:40,13:45,-5.0,American Airlines Inc.,-24.0,JFK,14.0,21.0,0.00,30.36,10.0,4.0,4.0,,
3225,2013-04-18 14:51:00,14:42,14:45,-3.0,Delta Air Lines Inc.,-42.0,JFK,16.0,,0.00,30.36,10.0,4.0,,,
3226,2013-04-18 15:51:00,16:32,15:40,52.0,United Air Lines Inc.,110.0,JFK,14.0,21.0,0.00,30.36,10.0,4.0,5.0,,
3227,2013-04-18 15:51:00,15:42,15:45,-3.0,American Airlines Inc.,44.0,JFK,14.0,21.0,0.00,30.36,10.0,4.0,5.0,,
3228,2013-04-18 15:51:00,15:58,16:00,-2.0,Delta Air Lines Inc.,-22.0,JFK,14.0,21.0,0.00,30.36,10.0,4.0,5.0,,
