date,dep_time,sched_dep_time,sched_dep_time (modified),dep_delay,tailnum,air_time,name
2013-03-30,11:11,11:15,10:51,-4.0,N779JB,342.0,JetBlue Airways
2013-03-30,11:20,11:30,11:51,-10.0,N557UA,348.0,United Air Lines Inc.
2013-03-30,11:53,12:00,11:51,-7.0,N338AA,337.0,American Airlines Inc.
2013-03-30,11:56,12:00,11:51,-4.0,N707TW,350.0,Delta Air Lines Inc.
2013-03-30,13:22,13:25,13:51,-3.0,N625VA,345.0,Virgin America
2013-03-30,13:41,13:45,13:51,-4.0,N323AA,366.0,American Airlines Inc.
2013-03-30,14:52,14:55,14:51,-3.0,N711ZX,346.0,Delta Air Lines Inc.
2013-03-30,15:39,15:45,15:51,-6.0,N508UA,347.0,United Air Lines Inc.
2013-03-30,15:37,15:45,15:51,-8.0,N332AA,344.0,American Airlines Inc.
2013-03-30,15:56,16:00,15:51,-4.0,N624AG,348.0,Delta Air Lines Inc.
2013-03-30,16:35,16:45,16:51,-10.0,N327AA,351.0,American Airlines Inc.
2013-03-30,16:50,16:55,16:51,-5.0,N634VA,347.0,Virgin America
2013-03-30,17:45,17:35,17:51,10.0,N189DN,336.0,Delta Air Lines Inc.
2013-03-30,17:55,17:55,17:51,0.0,N646JB,338.0,JetBlue Airways
2013-03-30,18:18,18:33,18:51,-15.0,N596UA,346.0,United Air Lines Inc.
2013-03-30,18:53,19:00,18:51,-7.0,N706TW,339.0,Delta Air Lines Inc.
2013-03-30,19:02,19:05,18:51,-3.0,N320AA,333.0,American Airlines Inc.
2013-03-30,19:55,20:05,19:51,-10.0,N630VA,351.0,Virgin America
2013-03-30,20:45,20:45,20:51,0.0,N789JB,343.0,JetBlue Airways
2013-03-30,21:28,21:35,21:51,-7.0,N319AA,333.0,American Airlines Inc.
2013-03-31,06:58,07:00,06:51,-2.0,N721TW,336.0,Delta Air Lines Inc.
2013-03-31,07:03,07:09,06:51,-6.0,N806JB,337.0,JetBlue Airways
2013-03-31,07:10,07:10,06:51,0.0,N634VA,348.0,Virgin America
2013-03-31,07:27,07:30,07:51,-3.0,N336AA,345.0,American Airlines Inc.
2013-03-31,08:40,08:40,08:51,0.0,N596UA,349.0,United Air Lines Inc.
2013-03-31,08:55,09:00,08:51,-5.0,N711ZX,364.0,Delta Air Lines Inc.
2013-03-31,08:56,09:00,08:51,-4.0,N338AA,345.0,American Airlines Inc.
2013-03-31,09:08,09:10,08:51,-2.0,N639VA,354.0,Virgin America
2013-03-31,10:26,10:30,10:51,-4.0,N339AA,330.0,American Airlines Inc.
2013-03-31,11:21,11:05,10:51,16.0,N658JB,340.0,JetBlue Airways
2013-03-31,11:49,12:00,11:51,-11.0,N320AA,337.0,American Airlines Inc.
2013-03-31,11:54,12:00,11:51,-6.0,N554UA,345.0,United Air Lines Inc.
2013-03-31,11:55,12:00,11:51,-5.0,N706TW,352.0,Delta Air Lines Inc.
2013-03-31,13:23,13:25,13:51,-2.0,N622VA,352.0,Virgin America
2013-03-31,13:43,13:45,13:51,-2.0,N329AA,354.0,American Airlines Inc.
2013-03-31,14:37,14:45,14:51,-8.0,N704X,351.0,Delta Air Lines Inc.
2013-03-31,15:46,15:45,15:51,1.0,N17105,357.0,United Air Lines Inc.
2013-03-31,15:36,15:45,15:51,-9.0,N328AA,345.0,American Airlines Inc.
2013-03-31,15:56,16:00,15:51,-4.0,N727TW,350.0,Delta Air Lines Inc.
2013-03-31,16:24,16:30,16:51,-6.0,N779JB,355.0,JetBlue Airways
2013-03-31,16:58,16:45,16:51,13.0,N319AA,350.0,American Airlines Inc.
2013-03-31,17:03,16:55,16:51,8.0,N629VA,352.0,Virgin America
2013-03-31,17:48,17:35,17:51,13.0,N191DN,346.0,Delta Air Lines Inc.
2013-03-31,17:51,17:55,17:51,-4.0,N510UA,351.0,United Air Lines Inc.
2013-03-31,18:53,19:00,18:51,-7.0,N711ZX,354.0,Delta Air Lines Inc.
2013-03-31,18:59,19:05,18:51,-6.0,N323AA,350.0,American Airlines Inc.
2013-03-31,20:05,20:05,19:51,0.0,N638VA,349.0,Virgin America
2013-03-31,20:23,20:25,20:51,-2.0,N555UA,344.0,United Air Lines Inc.
2013-03-31,20:31,20:32,20:51,-1.0,N806JB,355.0,JetBlue Airways
2013-03-31,21:04,21:00,20:51,4.0,N713TW,354.0,Delta Air Lines Inc.
2013-03-31,21:32,21:35,21:51,-3.0,N336AA,345.0,American Airlines Inc.
2013-04-01,06:28,06:30,06:51,-2.0,N512UA,364.0,United Air Lines Inc.
2013-04-01,06:56,07:00,06:51,-4.0,N727TW,356.0,Delta Air Lines Inc.
2013-04-01,07:06,07:09,06:51,-3.0,N583JB,358.0,JetBlue Airways
2013-04-01,07:09,07:10,06:51,-1.0,N624VA,368.0,Virgin America
2013-04-01,08:36,08:40,08:51,-4.0,N518UA,344.0,United Air Lines Inc.
2013-04-01,08:57,09:00,08:51,-3.0,N709TW,342.0,Delta Air Lines Inc.
2013-04-01,08:55,09:00,08:51,-5.0,N324AA,366.0,American Airlines Inc.
2013-04-01,09:05,09:10,08:51,-5.0,N632VA,355.0,Virgin America
2013-04-01,11:08,11:08,10:51,0.0,N566JB,362.0,JetBlue Airways
2013-04-01,13:15,12:00,11:51,75.0,N508UA,347.0,United Air Lines Inc.
2013-04-01,11:51,12:00,11:51,-9.0,N624AG,351.0,Delta Air Lines Inc.
2013-04-01,11:53,12:00,11:51,-7.0,N320AA,347.0,American Airlines Inc.
2013-04-01,14:50,13:25,13:51,85.0,N627VA,368.0,Virgin America
2013-04-01,13:39,13:45,13:51,-6.0,N328AA,349.0,American Airlines Inc.
2013-04-01,15:43,14:45,14:51,58.0,N723TW,344.0,Delta Air Lines Inc.
2013-04-01,15:45,15:45,15:51,0.0,N323AA,377.0,American Airlines Inc.
2013-04-01,15:51,16:00,15:51,-9.0,N713TW,366.0,Delta Air Lines Inc.
2013-04-01,16:36,16:30,16:51,6.0,N775JB,363.0,JetBlue Airways
2013-04-01,16:40,16:45,16:51,-5.0,N335AA,367.0,American Airlines Inc.
2013-04-01,16:55,16:55,16:51,0.0,N636VA,366.0,Virgin America
2013-04-01,17:35,17:35,17:51,0.0,N189DN,347.0,Delta Air Lines Inc.
2013-04-01,18:13,17:53,17:51,20.0,N555UA,352.0,United Air Lines Inc.
2013-04-01,18:57,19:00,18:51,-3.0,N721TW,340.0,Delta Air Lines Inc.
2013-04-01,18:58,19:05,18:51,-7.0,N332AA,338.0,American Airlines Inc.
2013-04-01,20:05,20:05,19:51,0.0,N630VA,365.0,Virgin America
2013-04-01,20:24,20:29,20:51,-5.0,N554UA,347.0,United Air Lines Inc.
2013-04-01,20:27,20:32,20:51,-5.0,N583JB,356.0,JetBlue Airways
2013-04-01,20:54,21:00,20:51,-6.0,N705TW,347.0,Delta Air Lines Inc.
2013-04-01,21:33,21:35,21:51,-2.0,N319AA,342.0,American Airlines Inc.
2013-04-02,06:37,06:30,06:51,7.0,N525UA,372.0,United Air Lines Inc.
2013-04-02,06:52,07:00,06:51,-8.0,N706TW,348.0,Delta Air Lines Inc.
2013-04-02,07:04,07:09,06:51,-5.0,N789JB,345.0,JetBlue Airways
2013-04-02,07:17,07:10,06:51,7.0,N636VA,359.0,Virgin America
2013-04-02,07:29,07:30,07:51,-1.0,N339AA,344.0,American Airlines Inc.
2013-04-02,08:39,08:40,08:51,-1.0,N555UA,344.0,United Air Lines Inc.
2013-04-02,08:54,09:00,08:51,-6.0,N723TW,342.0,Delta Air Lines Inc.
2013-04-02,08:51,09:00,08:51,-9.0,N323AA,337.0,American Airlines Inc.
2013-04-02,09:05,09:10,08:51,-5.0,N634VA,355.0,Virgin America
2013-04-02,10:25,10:30,10:51,-5.0,N332AA,345.0,American Airlines Inc.
2013-04-02,11:05,11:08,10:51,-3.0,N805JB,343.0,JetBlue Airways
2013-04-02,11:56,12:00,11:51,-4.0,N713TW,347.0,Delta Air Lines Inc.
2013-04-02,11:52,12:00,11:51,-8.0,N510UA,341.0,United Air Lines Inc.
2013-04-02,11:55,12:00,11:51,-5.0,N324AA,329.0,American Airlines Inc.
2013-04-02,13:22,13:25,13:51,-3.0,N639VA,360.0,Virgin America
2013-04-02,13:41,13:45,13:51,-4.0,N336AA,355.0,American Airlines Inc.
2013-04-02,14:41,14:45,14:51,-4.0,N624AG,349.0,Delta Air Lines Inc.
2013-04-02,15:42,15:45,15:51,-3.0,N338AA,339.0,American Airlines Inc.
2013-04-02,15:46,15:45,15:51,1.0,N19117,337.0,United Air Lines Inc.
2013-04-02,15:55,16:00,15:51,-5.0,N727TW,353.0,Delta Air Lines Inc.
2013-04-02,16:23,16:30,16:51,-7.0,N583JB,350.0,JetBlue Airways
2013-04-02,17:02,16:55,16:51,7.0,N630VA,350.0,Virgin America
2013-04-02,16:55,17:00,16:51,-5.0,N319AA,341.0,American Airlines Inc.
2013-04-02,17:35,17:35,17:51,0.0,N197DN,341.0,Delta Air Lines Inc.
2013-04-02,17:53,17:53,17:51,0.0,N596UA,336.0,United Air Lines Inc.
2013-04-02,18:53,19:00,18:51,-7.0,N705TW,336.0,Delta Air Lines Inc.
2013-04-02,19:21,19:10,18:51,11.0,N327AA,337.0,American Airlines Inc.
2013-04-02,19:55,20:05,19:51,-10.0,N642VA,356.0,Virgin America
2013-04-02,20:28,20:29,20:51,-1.0,N518UA,337.0,United Air Lines Inc.
2013-04-02,20:31,20:32,20:51,-1.0,N638JB,345.0,JetBlue Airways
2013-04-02,20:55,21:00,20:51,-5.0,N711ZX,335.0,Delta Air Lines Inc.
2013-04-02,21:43,21:45,21:51,-2.0,N339AA,341.0,American Airlines Inc.
2013-04-03,06:28,06:30,06:51,-2.0,N502UA,342.0,United Air Lines Inc.
2013-04-03,06:55,07:00,06:51,-5.0,N709TW,324.0,Delta Air Lines Inc.
2013-04-03,07:04,07:09,06:51,-5.0,N805JB,338.0,JetBlue Airways
2013-04-03,07:17,07:10,06:51,7.0,N630VA,341.0,Virgin America
2013-04-03,07:30,07:30,07:51,0.0,N320AA,350.0,American Airlines Inc.
2013-04-03,08:34,08:40,08:51,-6.0,N596UA,334.0,United Air Lines Inc.
2013-04-03,08:58,09:00,08:51,-2.0,N338AA,342.0,American Airlines Inc.
2013-04-03,08:50,09:00,08:51,-10.0,N706TW,331.0,Delta Air Lines Inc.
2013-04-03,09:31,09:10,08:51,21.0,N627VA,343.0,Virgin America
2013-04-03,10:25,10:30,10:51,-5.0,N324AA,344.0,American Airlines Inc.
2013-04-03,11:06,11:08,10:51,-2.0,N705JB,345.0,JetBlue Airways
2013-04-03,11:56,12:00,11:51,-4.0,N508UA,337.0,United Air Lines Inc.
2013-04-03,11:54,12:00,11:51,-6.0,N328AA,332.0,American Airlines Inc.
2013-04-03,11:53,12:00,11:51,-7.0,N722TW,337.0,Delta Air Lines Inc.
2013-04-03,13:28,13:25,13:51,3.0,N628VA,344.0,Virgin America
2013-04-03,13:39,13:45,13:51,-6.0,N332AA,342.0,American Airlines Inc.
2013-04-03,14:39,14:45,14:51,-6.0,N624AG,337.0,Delta Air Lines Inc.
2013-04-03,15:59,15:45,15:51,14.0,N19117,344.0,United Air Lines Inc.
2013-04-03,15:55,15:45,15:51,10.0,N323AA,343.0,American Airlines Inc.
2013-04-03,15:55,16:00,15:51,-5.0,N706TW,335.0,Delta Air Lines Inc.
2013-04-03,16:50,16:30,16:51,20.0,N796JB,336.0,JetBlue Airways
2013-04-03,17:07,16:55,16:51,12.0,N638VA,348.0,Virgin America
2013-04-03,17:07,17:00,16:51,7.0,N339AA,341.0,American Airlines Inc.
2013-04-03,17:45,17:35,17:51,10.0,N189DN,336.0,Delta Air Lines Inc.
2013-04-03,17:53,17:53,17:51,0.0,N525UA,335.0,United Air Lines Inc.
2013-04-03,18:56,19:00,18:51,-4.0,N727TW,338.0,Delta Air Lines Inc.
2013-04-03,19:43,19:10,18:51,33.0,N319AA,329.0,American Airlines Inc.
2013-04-03,20:13,20:05,19:51,8.0,N640VA,343.0,Virgin America
2013-04-03,20:23,20:29,20:51,-6.0,N554UA,318.0,United Air Lines Inc.
2013-04-03,20:57,21:00,20:51,-3.0,N713TW,335.0,Delta Air Lines Inc.
2013-04-03,21:47,21:45,21:51,2.0,N320AA,337.0,American Airlines Inc.
2013-04-04,06:24,06:30,06:51,-6.0,N512UA,327.0,United Air Lines Inc.
2013-04-04,06:57,07:00,06:51,-3.0,N705TW,330.0,Delta Air Lines Inc.
2013-04-04,07:05,07:09,06:51,-4.0,N729JB,315.0,JetBlue Airways
2013-04-04,07:04,07:10,06:51,-6.0,N638VA,335.0,Virgin America
2013-04-04,07:28,07:30,07:51,-2.0,N335AA,341.0,American Airlines Inc.
2013-04-04,08:37,08:40,08:51,-3.0,N508UA,294.0,United Air Lines Inc.
2013-04-04,08:51,09:00,08:51,-9.0,N718TW,326.0,Delta Air Lines Inc.
2013-04-04,08:56,09:00,08:51,-4.0,N338AA,323.0,American Airlines Inc.
2013-04-04,09:07,09:10,08:51,-3.0,N621VA,327.0,Virgin America
2013-04-04,10:24,10:30,10:51,-6.0,N319AA,317.0,American Airlines Inc.
2013-04-04,11:06,11:08,10:51,-2.0,N806JB,320.0,JetBlue Airways
2013-04-04,11:57,12:00,11:51,-3.0,N727TW,332.0,Delta Air Lines Inc.
2013-04-04,11:55,12:00,11:51,-5.0,N332AA,320.0,American Airlines Inc.
2013-04-04,11:55,12:00,11:51,-5.0,N525UA,323.0,United Air Lines Inc.
2013-04-04,13:22,13:25,13:51,-3.0,N641VA,336.0,Virgin America
2013-04-04,13:47,13:45,13:51,2.0,N336AA,336.0,American Airlines Inc.
2013-04-04,14:37,14:45,14:51,-8.0,N709TW,347.0,Delta Air Lines Inc.
2013-04-04,15:35,15:45,15:51,-10.0,N324AA,328.0,American Airlines Inc.
2013-04-04,15:50,15:45,15:51,5.0,N19117,335.0,United Air Lines Inc.
2013-04-04,15:57,16:00,15:51,-3.0,N718TW,341.0,Delta Air Lines Inc.
2013-04-04,16:28,16:30,16:51,-2.0,N595JB,336.0,JetBlue Airways
2013-04-04,18:25,16:55,16:51,90.0,N622VA,328.0,Virgin America
2013-04-04,16:56,17:00,16:51,-4.0,N320AA,325.0,American Airlines Inc.
2013-04-04,17:33,17:35,17:51,-2.0,N175DN,333.0,Delta Air Lines Inc.
2013-04-04,17:55,17:53,17:51,2.0,N554UA,324.0,United Air Lines Inc.
2013-04-04,18:55,19:00,18:51,-5.0,N713TW,332.0,Delta Air Lines Inc.
2013-04-04,19:06,19:10,18:51,-4.0,N323AA,327.0,American Airlines Inc.
2013-04-04,20:58,20:05,19:51,53.0,N624VA,328.0,Virgin America
2013-04-04,20:32,20:29,20:51,3.0,N596UA,322.0,United Air Lines Inc.
2013-04-04,20:31,20:32,20:51,-1.0,N729JB,321.0,JetBlue Airways
2013-04-04,21:01,21:00,20:51,1.0,N723TW,327.0,Delta Air Lines Inc.
2013-04-04,21:39,21:45,21:51,-6.0,N335AA,319.0,American Airlines Inc.
2013-04-05,06:25,06:30,06:51,-5.0,N560UA,320.0,United Air Lines Inc.
2013-04-05,06:56,07:00,06:51,-4.0,N706TW,336.0,Delta Air Lines Inc.
2013-04-05,07:20,07:10,06:51,10.0,N854VA,335.0,Virgin America
2013-04-05,07:19,07:10,06:51,9.0,N793JB,319.0,JetBlue Airways
2013-04-05,07:26,07:30,07:51,-4.0,N327AA,333.0,American Airlines Inc.
2013-04-05,08:40,08:40,08:51,0.0,N557UA,331.0,United Air Lines Inc.
2013-04-05,08:58,09:00,08:51,-2.0,N329AA,323.0,American Airlines Inc.
2013-04-05,08:57,09:00,08:51,-3.0,N721TW,344.0,Delta Air Lines Inc.
2013-04-05,09:07,09:10,08:51,-3.0,N638VA,325.0,Virgin America
2013-04-05,10:22,10:30,10:51,-8.0,N339AA,330.0,American Airlines Inc.
2013-04-05,11:07,11:08,10:51,-1.0,N590JB,325.0,JetBlue Airways
2013-04-05,12:46,12:00,11:51,46.0,N320AA,326.0,American Airlines Inc.
2013-04-05,11:55,12:00,11:51,-5.0,N717TW,328.0,Delta Air Lines Inc.
2013-04-05,11:51,12:00,11:51,-9.0,N554UA,331.0,United Air Lines Inc.
2013-04-05,13:26,13:25,13:51,1.0,N625VA,338.0,Virgin America
2013-04-05,13:40,13:45,13:51,-5.0,N332AA,333.0,American Airlines Inc.
2013-04-05,15:00,14:45,14:51,15.0,N705TW,336.0,Delta Air Lines Inc.
2013-04-05,18:49,15:45,15:51,184.0,N328AA,331.0,American Airlines Inc.
2013-04-05,15:48,15:45,15:51,3.0,N19117,339.0,United Air Lines Inc.
2013-04-05,15:58,16:00,15:51,-2.0,N710TW,340.0,Delta Air Lines Inc.
2013-04-05,16:29,16:30,16:51,-1.0,N510JB,321.0,JetBlue Airways
2013-04-05,16:56,16:55,16:51,1.0,N624VA,341.0,Virgin America
2013-04-05,17:08,17:00,16:51,8.0,N335AA,343.0,American Airlines Inc.
2013-04-05,17:34,17:35,17:51,-1.0,N191DN,329.0,Delta Air Lines Inc.
2013-04-05,17:49,17:53,17:51,-4.0,N596UA,334.0,United Air Lines Inc.
2013-04-05,19:01,19:00,18:51,1.0,N723TW,335.0,Delta Air Lines Inc.
2013-04-05,19:09,19:10,18:51,-1.0,N336AA,333.0,American Airlines Inc.
2013-04-05,20:03,20:05,19:51,-2.0,N623VA,333.0,Virgin America
2013-04-05,20:23,20:29,20:51,-6.0,N505UA,330.0,United Air Lines Inc.
2013-04-05,20:30,20:32,20:51,-2.0,N709JB,332.0,JetBlue Airways
2013-04-05,20:55,21:00,20:51,-5.0,N727TW,330.0,Delta Air Lines Inc.
2013-04-05,21:40,21:45,21:51,-5.0,N327AA,348.0,American Airlines Inc.
2013-04-06,06:23,06:30,06:51,-7.0,N525UA,336.0,United Air Lines Inc.
2013-04-06,07:21,07:10,06:51,11.0,N624VA,342.0,Virgin America
2013-04-06,07:26,07:30,07:51,-4.0,N339AA,339.0,American Airlines Inc.
2013-04-06,08:29,08:40,08:51,-11.0,N596UA,339.0,United Air Lines Inc.
2013-04-06,08:51,09:00,08:51,-9.0,N328AA,344.0,American Airlines Inc.
2013-04-06,08:55,09:00,08:51,-5.0,N717TW,345.0,Delta Air Lines Inc.
2013-04-06,09:09,09:10,08:51,-1.0,N634VA,344.0,Virgin America
2013-04-06,10:20,10:30,10:51,-10.0,N336AA,333.0,American Airlines Inc.
2013-04-06,11:01,11:08,10:51,-7.0,N508JB,338.0,JetBlue Airways
2013-04-06,11:56,12:00,11:51,-4.0,N554UA,336.0,United Air Lines Inc.
2013-04-06,11:55,12:00,11:51,-5.0,N324AA,331.0,American Airlines Inc.
2013-04-06,11:56,12:00,11:51,-4.0,N710TW,341.0,Delta Air Lines Inc.
2013-04-06,13:17,13:25,13:51,-8.0,N638VA,350.0,Virgin America
2013-04-06,13:40,13:45,13:51,-5.0,N323AA,342.0,American Airlines Inc.
2013-04-06,14:54,14:55,14:51,-1.0,N706TW,346.0,Delta Air Lines Inc.
2013-04-06,15:26,15:29,15:51,-3.0,N502UA,338.0,United Air Lines Inc.
2013-04-06,15:59,15:45,15:51,14.0,N319AA,342.0,American Airlines Inc.
2013-04-06,15:57,16:00,15:51,-3.0,N705TW,352.0,Delta Air Lines Inc.
2013-04-06,16:30,16:30,16:51,0.0,N768JB,343.0,JetBlue Airways
2013-04-06,17:10,16:55,16:51,15.0,N636VA,348.0,Virgin America
2013-04-06,16:56,17:00,16:51,-4.0,N327AA,335.0,American Airlines Inc.
2013-04-06,18:44,17:35,17:51,69.0,N193DN,329.0,Delta Air Lines Inc.
2013-04-06,19:30,18:35,18:51,55.0,N525UA,307.0,United Air Lines Inc.
2013-04-06,18:57,19:00,18:51,-3.0,N717TW,346.0,Delta Air Lines Inc.
2013-04-06,19:06,19:10,18:51,-4.0,N320AA,329.0,American Airlines Inc.
2013-04-06,20:10,20:05,19:51,5.0,N625VA,335.0,Virgin America
2013-04-06,20:29,20:32,20:51,-3.0,N625JB,338.0,JetBlue Airways
2013-04-07,06:59,07:00,06:51,-1.0,N624AG,358.0,Delta Air Lines Inc.
2013-04-07,07:09,07:10,06:51,-1.0,N640VA,356.0,Virgin America
2013-04-07,07:29,07:10,06:51,19.0,N584JB,351.0,JetBlue Airways
2013-04-07,07:28,07:30,07:51,-2.0,N338AA,343.0,American Airlines Inc.
2013-04-07,08:32,08:40,08:51,-8.0,N525UA,342.0,United Air Lines Inc.
2013-04-07,08:55,09:00,08:51,-5.0,N723TW,354.0,Delta Air Lines Inc.
2013-04-07,08:56,09:00,08:51,-4.0,N339AA,340.0,American Airlines Inc.
2013-04-07,09:10,09:10,08:51,0.0,N636VA,360.0,Virgin America
2013-04-07,10:21,10:30,10:51,-9.0,N327AA,341.0,American Airlines Inc.
2013-04-07,11:22,11:08,10:51,14.0,N632JB,351.0,JetBlue Airways
2013-04-07,11:48,12:00,11:51,-12.0,N328AA,334.0,American Airlines Inc.
2013-04-07,11:54,12:00,11:51,-6.0,N713TW,348.0,Delta Air Lines Inc.
2013-04-07,11:57,12:00,11:51,-3.0,N505UA,338.0,United Air Lines Inc.
2013-04-07,13:22,13:25,13:51,-3.0,N634VA,364.0,Virgin America
2013-04-07,13:39,13:45,13:51,-6.0,N335AA,349.0,American Airlines Inc.
2013-04-07,14:46,14:45,14:51,1.0,N718TW,345.0,Delta Air Lines Inc.
2013-04-07,15:52,15:45,15:51,7.0,N329AA,343.0,American Airlines Inc.
2013-04-07,15:43,15:45,15:51,-2.0,N13110,346.0,United Air Lines Inc.
2013-04-07,15:58,16:00,15:51,-2.0,N710TW,361.0,Delta Air Lines Inc.
2013-04-07,16:49,16:30,16:51,19.0,N658JB,357.0,JetBlue Airways
2013-04-07,16:59,16:55,16:51,4.0,N625VA,360.0,Virgin America
2013-04-07,16:58,17:00,16:51,-2.0,N320AA,339.0,American Airlines Inc.
2013-04-07,17:36,17:35,17:51,1.0,N194DN,350.0,Delta Air Lines Inc.
2013-04-07,17:53,17:55,17:51,-2.0,N560UA,351.0,United Air Lines Inc.
2013-04-07,18:57,19:00,18:51,-3.0,N727TW,349.0,Delta Air Lines Inc.
2013-04-07,19:07,19:10,18:51,-3.0,N336AA,343.0,American Airlines Inc.
2013-04-07,20:05,20:05,19:51,0.0,N848VA,358.0,Virgin America
2013-04-07,20:22,20:25,20:51,-3.0,N596UA,351.0,United Air Lines Inc.
2013-04-07,20:46,20:32,20:51,14.0,N648JB,354.0,JetBlue Airways
2013-04-07,20:57,21:00,20:51,-3.0,N721TW,350.0,Delta Air Lines Inc.
2013-04-07,21:41,21:45,21:51,-4.0,N338AA,341.0,American Airlines Inc.
2013-04-08,06:22,06:30,06:51,-8.0,N518UA,355.0,United Air Lines Inc.
2013-04-08,07:01,07:05,06:51,-4.0,N713TW,347.0,Delta Air Lines Inc.
2013-04-08,07:09,07:10,06:51,-1.0,N836VA,361.0,Virgin America
2013-04-08,07:12,07:10,06:51,2.0,N613JB,357.0,JetBlue Airways
2013-04-08,07:30,07:30,07:51,0.0,N339AA,360.0,American Airlines Inc.
2013-04-08,08:35,08:40,08:51,-5.0,N505UA,345.0,United Air Lines Inc.
2013-04-08,08:55,09:00,08:51,-5.0,N705TW,313.0,Delta Air Lines Inc.
2013-04-08,08:55,09:00,08:51,-5.0,N319AA,352.0,American Airlines Inc.
2013-04-08,09:03,09:10,08:51,-7.0,N637VA,348.0,Virgin America
2013-04-08,10:23,10:30,10:51,-7.0,N332AA,342.0,American Airlines Inc.
2013-04-08,11:02,11:08,10:51,-6.0,N637JB,342.0,JetBlue Airways
2013-04-08,11:50,12:00,11:51,-10.0,N336AA,345.0,American Airlines Inc.
2013-04-08,11:50,12:00,11:51,-10.0,N508UA,339.0,United Air Lines Inc.
2013-04-08,11:58,12:00,11:51,-2.0,N727TW,342.0,Delta Air Lines Inc.
2013-04-08,13:24,13:25,13:51,-1.0,N627VA,356.0,Virgin America
2013-04-08,13:45,13:45,13:51,0.0,N324AA,359.0,American Airlines Inc.
2013-04-08,14:40,14:45,14:51,-5.0,N707TW,350.0,Delta Air Lines Inc.
2013-04-08,15:43,15:45,15:51,-2.0,N13110,352.0,United Air Lines Inc.
2013-04-08,15:39,15:45,15:51,-6.0,N328AA,350.0,American Airlines Inc.
2013-04-08,15:58,16:00,15:51,-2.0,N718TW,342.0,Delta Air Lines Inc.
2013-04-08,16:29,16:30,16:51,-1.0,N662JB,343.0,JetBlue Airways
2013-04-08,16:53,16:55,16:51,-2.0,N640VA,348.0,Virgin America
2013-04-08,16:52,17:00,16:51,-8.0,N338AA,341.0,American Airlines Inc.
2013-04-08,17:30,17:35,17:51,-5.0,N191DN,345.0,Delta Air Lines Inc.
2013-04-08,18:09,17:53,17:51,16.0,N596UA,345.0,United Air Lines Inc.
2013-04-08,18:56,19:00,18:51,-4.0,N624AG,361.0,Delta Air Lines Inc.
2013-04-08,19:11,19:10,18:51,1.0,N323AA,330.0,American Airlines Inc.
2013-04-08,20:02,20:05,19:51,-3.0,N636VA,338.0,Virgin America
2013-04-08,20:42,20:29,20:51,13.0,N518UA,326.0,United Air Lines Inc.
2013-04-08,20:28,20:32,20:51,-4.0,N703JB,336.0,JetBlue Airways
2013-04-08,20:52,21:00,20:51,-8.0,N722TW,336.0,Delta Air Lines Inc.
2013-04-08,21:52,21:45,21:51,7.0,N339AA,335.0,American Airlines Inc.
2013-04-09,05:56,06:00,05:51,-4.0,N17122,338.0,United Air Lines Inc.
2013-04-09,06:59,07:05,06:51,-6.0,N717TW,328.0,Delta Air Lines Inc.
2013-04-09,07:06,07:10,06:51,-4.0,N615JB,321.0,JetBlue Airways
2013-04-09,07:06,07:10,06:51,-4.0,N837VA,326.0,Virgin America
2013-04-09,07:23,07:30,07:51,-7.0,N335AA,335.0,American Airlines Inc.
2013-04-09,08:40,08:40,08:51,0.0,N512UA,326.0,United Air Lines Inc.
2013-04-09,08:52,09:00,08:51,-8.0,N328AA,321.0,American Airlines Inc.
2013-04-09,08:59,09:00,08:51,-1.0,N706TW,325.0,Delta Air Lines Inc.
2013-04-09,09:07,09:10,08:51,-3.0,N628VA,318.0,Virgin America
2013-04-09,10:25,10:30,10:51,-5.0,N323AA,328.0,American Airlines Inc.
2013-04-09,11:32,11:08,10:51,24.0,N535JB,319.0,JetBlue Airways
2013-04-09,11:04,11:13,10:51,-9.0,N508UA,315.0,United Air Lines Inc.
2013-04-09,11:52,12:00,11:51,-8.0,N723TW,313.0,Delta Air Lines Inc.
2013-04-09,11:50,12:00,11:51,-10.0,N319AA,310.0,American Airlines Inc.
2013-04-09,13:22,13:25,13:51,-3.0,N842VA,329.0,Virgin America
2013-04-09,13:46,13:45,13:51,1.0,N329AA,318.0,American Airlines Inc.
2013-04-09,14:37,14:45,14:51,-8.0,N713TW,329.0,Delta Air Lines Inc.
2013-04-09,15:45,15:40,15:51,5.0,N13110,318.0,United Air Lines Inc.
2013-04-09,15:40,15:45,15:51,-5.0,N336AA,332.0,American Airlines Inc.
2013-04-09,15:58,16:00,15:51,-2.0,N722TW,345.0,Delta Air Lines Inc.
2013-04-09,16:28,16:30,16:51,-2.0,N775JB,317.0,JetBlue Airways
2013-04-09,16:53,16:55,16:51,-2.0,N638VA,335.0,Virgin America
2013-04-09,17:00,17:00,16:51,0.0,N339AA,320.0,American Airlines Inc.
2013-04-09,17:37,17:35,17:51,2.0,N194DN,317.0,Delta Air Lines Inc.
2013-04-09,18:09,17:55,17:51,14.0,N518UA,331.0,United Air Lines Inc.
2013-04-09,18:56,19:00,18:51,-4.0,N710TW,326.0,Delta Air Lines Inc.
2013-04-09,19:03,19:10,18:51,-7.0,N332AA,317.0,American Airlines Inc.
2013-04-09,20:03,20:05,19:51,-2.0,N627VA,322.0,Virgin America
