id,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,name
103330,2013,12,22,1954.0,1900,54.0,2251.0,2215,36.0,AA,21,N328AA,JFK,LAX,333.0,2475,19,0,22/12/2013 19:00,American Airlines Inc.
103337,2013,12,22,2000.0,2000,0.0,2313.0,2325,-12.0,VX,415,N632VA,JFK,LAX,343.0,2475,20,0,22/12/2013 20:00,Virgin America
103348,2013,12,22,2014.0,2015,-1.0,2335.0,2344,-9.0,DL,427,N180DN,JFK,LAX,340.0,2475,20,15,22/12/2013 20:00,Delta Air Lines Inc.
103363,2013,12,22,2032.0,2025,7.0,2331.0,2340,-9.0,UA,314,N502UA,JFK,LAX,337.0,2475,20,25,22/12/2013 20:00,United Air Lines Inc.
103367,2013,12,22,2039.0,2040,-1.0,24.0,2359,25.0,B6,523,N793JB,JFK,LAX,352.0,2475,20,40,22/12/2013 20:00,JetBlue Airways
103439,2013,12,22,2213.0,2135,38.0,139.0,55,44.0,AA,185,N323AA,JFK,LAX,347.0,2475,21,35,22/12/2013 21:00,American Airlines Inc.
103458,2013,12,22,2254.0,2225,29.0,220.0,131,49.0,B6,623,N529JB,JFK,LAX,353.0,2475,22,25,22/12/2013 22:00,JetBlue Airways
103539,2013,12,23,628.0,631,-3.0,953.0,958,-5.0,UA,398,N589UA,JFK,LAX,335.0,2475,6,31,23/12/2013 06:00,United Air Lines Inc.
103565,2013,12,23,657.0,700,-3.0,1001.0,1025,-24.0,VX,399,N636VA,JFK,LAX,335.0,2475,7,0,23/12/2013 07:00,Virgin America
103571,2013,12,23,700.0,700,0.0,1002.0,1015,-13.0,B6,23,N807JB,JFK,LAX,341.0,2475,7,0,23/12/2013 07:00,JetBlue Airways
103598,2013,12,23,730.0,730,0.0,1051.0,1050,1.0,AA,33,N338AA,JFK,LAX,334.0,2475,7,30,23/12/2013 07:00,American Airlines Inc.
103677,2013,12,23,830.0,830,0.0,1130.0,1154,-24.0,UA,443,N590UA,JFK,LAX,330.0,2475,8,30,23/12/2013 08:00,United Air Lines Inc.
103701,2013,12,23,855.0,900,-5.0,1211.0,1225,-14.0,AA,1,N319AA,JFK,LAX,344.0,2475,9,0,23/12/2013 09:00,American Airlines Inc.
103715,2013,12,23,901.0,900,1.0,1222.0,1229,-7.0,DL,422,N197DN,JFK,LAX,344.0,2475,9,0,23/12/2013 09:00,Delta Air Lines Inc.
103732,2013,12,23,916.0,920,-4.0,1225.0,1245,-20.0,VX,407,N631VA,JFK,LAX,344.0,2475,9,20,23/12/2013 09:00,Virgin America
103738,2013,12,23,920.0,921,-1.0,1229.0,1235,-6.0,B6,223,N806JB,JFK,LAX,331.0,2475,9,21,23/12/2013 09:00,JetBlue Airways
103848,2013,12,23,1138.0,1147,-9.0,1431.0,1457,-26.0,B6,323,N794JB,JFK,LAX,339.0,2475,11,47,23/12/2013 11:00,JetBlue Airways
103851,2013,12,23,1139.0,1129,10.0,1446.0,1446,0.0,UA,785,N505UA,JFK,LAX,338.0,2475,11,29,23/12/2013 11:00,United Air Lines Inc.
103870,2013,12,23,1158.0,1200,-2.0,1453.0,1521,-28.0,DL,423,N712TW,JFK,LAX,332.0,2475,12,0,23/12/2013 12:00,Delta Air Lines Inc.
103916,2013,12,23,1259.0,1300,-1.0,1613.0,1620,-7.0,VX,411,N641VA,JFK,LAX,348.0,2475,13,0,23/12/2013 13:00,Virgin America
103951,2013,12,23,1344.0,1345,-1.0,1654.0,1705,-11.0,AA,117,N332AA,JFK,LAX,338.0,2475,13,45,23/12/2013 13:00,American Airlines Inc.
104025,2013,12,23,1509.0,1445,24.0,1840.0,1813,27.0,UA,841,N597UA,JFK,LAX,330.0,2475,14,45,23/12/2013 14:00,United Air Lines Inc.
104071,2013,12,23,1554.0,1545,9.0,1919.0,1920,-1.0,AA,133,N339AA,JFK,LAX,347.0,2475,15,45,23/12/2013 15:00,American Airlines Inc.
104081,2013,12,23,1603.0,1530,33.0,1913.0,1903,10.0,DL,417,N192DN,JFK,LAX,329.0,2475,15,30,23/12/2013 15:00,Delta Air Lines Inc.
104098,2013,12,23,1622.0,1200,262.0,1948.0,1510,278.0,AA,3,N323AA,JFK,LAX,335.0,2475,12,0,23/12/2013 12:00,American Airlines Inc.
104110,2013,12,23,1631.0,1635,-4.0,1953.0,1952,1.0,B6,423,N768JB,JFK,LAX,335.0,2475,16,35,23/12/2013 16:00,JetBlue Airways
104135,2013,12,23,1656.0,1700,-4.0,2103.0,2034,29.0,DL,477,N624AG,JFK,LAX,343.0,2475,17,0,23/12/2013 17:00,Delta Air Lines Inc.
104166,2013,12,23,1731.0,1655,36.0,2034.0,2025,9.0,VX,413,N632VA,JFK,LAX,332.0,2475,16,55,23/12/2013 16:00,Virgin America
104183,2013,12,23,1744.0,1645,59.0,2121.0,2010,71.0,AA,181,N336AA,JFK,LAX,338.0,2475,16,45,23/12/2013 16:00,American Airlines Inc.
104208,2013,12,23,1809.0,1756,13.0,2131.0,2124,7.0,UA,535,N596UA,JFK,LAX,336.0,2475,17,56,23/12/2013 17:00,United Air Lines Inc.
104214,2013,12,23,1814.0,1815,-1.0,2141.0,2150,-9.0,DL,426,N155DL,JFK,LAX,338.0,2475,18,15,23/12/2013 18:00,Delta Air Lines Inc.
104277,2013,12,23,1919.0,1900,19.0,2232.0,2215,17.0,AA,21,N327AA,JFK,LAX,322.0,2475,19,0,23/12/2013 19:00,American Airlines Inc.
104319,2013,12,23,2011.0,2000,11.0,2320.0,2325,-5.0,VX,415,N361VA,JFK,LAX,345.0,2475,20,0,23/12/2013 20:00,Virgin America
104339,2013,12,23,2029.0,2025,4.0,2358.0,2340,18.0,UA,314,N568UA,JFK,LAX,337.0,2475,20,25,23/12/2013 20:00,United Air Lines Inc.
104353,2013,12,23,2046.0,2040,6.0,3.0,2359,4.0,B6,523,N662JB,JFK,LAX,343.0,2475,20,40,23/12/2013 20:00,JetBlue Airways
104361,2013,12,23,2101.0,2015,46.0,6.0,2344,22.0,DL,427,N180DN,JFK,LAX,330.0,2475,20,15,23/12/2013 20:00,Delta Air Lines Inc.
104378,2013,12,23,2136.0,2135,1.0,104.0,55,9.0,AA,185,N338AA,JFK,LAX,354.0,2475,21,35,23/12/2013 21:00,American Airlines Inc.
104441,2013,12,23,2337.0,2225,72.0,256.0,131,85.0,B6,623,N806JB,JFK,LAX,348.0,2475,22,25,23/12/2013 22:00,JetBlue Airways
104508,2013,12,24,627.0,631,-4.0,949.0,958,-9.0,UA,398,N590UA,JFK,LAX,356.0,2475,6,31,24/12/2013 06:00,United Air Lines Inc.
104535,2013,12,24,659.0,700,-1.0,1017.0,1015,2.0,B6,23,N821JB,JFK,LAX,346.0,2475,7,0,24/12/2013 07:00,JetBlue Airways
104536,2013,12,24,659.0,700,-1.0,1034.0,1025,9.0,VX,399,N633VA,JFK,LAX,355.0,2475,7,0,24/12/2013 07:00,Virgin America
104632,2013,12,24,828.0,830,-2.0,1141.0,1154,-13.0,UA,443,N518UA,JFK,LAX,343.0,2475,8,30,24/12/2013 08:00,United Air Lines Inc.
104663,2013,12,24,859.0,900,-1.0,1220.0,1229,-9.0,DL,422,N197DN,JFK,LAX,344.0,2475,9,0,24/12/2013 09:00,Delta Air Lines Inc.
104678,2013,12,24,917.0,920,-3.0,1234.0,1245,-11.0,VX,407,N621VA,JFK,LAX,351.0,2475,9,20,24/12/2013 09:00,Virgin America
104679,2013,12,24,919.0,921,-2.0,1240.0,1235,5.0,B6,223,N804JB,JFK,LAX,351.0,2475,9,21,24/12/2013 09:00,JetBlue Airways
104685,2013,12,24,927.0,900,27.0,1237.0,1225,12.0,AA,1,N336AA,JFK,LAX,343.0,2475,9,0,24/12/2013 09:00,American Airlines Inc.
104771,2013,12,24,1126.0,1129,-3.0,1427.0,1446,-19.0,UA,703,N505UA,JFK,LAX,336.0,2475,11,29,24/12/2013 11:00,United Air Lines Inc.
104784,2013,12,24,1144.0,1147,-3.0,1443.0,1457,-14.0,B6,323,N712JB,JFK,LAX,339.0,2475,11,47,24/12/2013 11:00,JetBlue Airways
104792,2013,12,24,1154.0,1200,-6.0,1512.0,1510,2.0,AA,3,N323AA,JFK,LAX,345.0,2475,12,0,24/12/2013 12:00,American Airlines Inc.
104797,2013,12,24,1156.0,1200,-4.0,1505.0,1518,-13.0,DL,423,N624AG,JFK,LAX,345.0,2475,12,0,24/12/2013 12:00,Delta Air Lines Inc.
104850,2013,12,24,1300.0,1300,0.0,1621.0,1620,1.0,VX,411,N631VA,JFK,LAX,354.0,2475,13,0,24/12/2013 13:00,Virgin America
104880,2013,12,24,1347.0,1345,2.0,1639.0,1705,-26.0,AA,117,N327AA,JFK,LAX,337.0,2475,13,45,24/12/2013 13:00,American Airlines Inc.
104925,2013,12,24,1448.0,1445,3.0,1806.0,1813,-7.0,UA,841,N512UA,JFK,LAX,345.0,2475,14,45,24/12/2013 14:00,United Air Lines Inc.
104982,2013,12,24,1547.0,1545,2.0,1852.0,1920,-28.0,AA,133,N335AA,JFK,LAX,337.0,2475,15,45,24/12/2013 15:00,American Airlines Inc.
104992,2013,12,24,1559.0,1530,29.0,1906.0,1859,7.0,DL,417,N187DN,JFK,LAX,343.0,2475,15,30,24/12/2013 15:00,Delta Air Lines Inc.
105024,2013,12,24,1645.0,1645,0.0,1955.0,2010,-15.0,AA,181,N319AA,JFK,LAX,340.0,2475,16,45,24/12/2013 16:00,American Airlines Inc.
105039,2013,12,24,1659.0,1700,-1.0,2029.0,2029,0.0,DL,477,N718TW,JFK,LAX,349.0,2475,17,0,24/12/2013 17:00,Delta Air Lines Inc.
105043,2013,12,24,1703.0,1655,8.0,2018.0,2025,-7.0,VX,413,N625VA,JFK,LAX,350.0,2475,16,55,24/12/2013 16:00,Virgin America
105045,2013,12,24,1704.0,1635,29.0,2013.0,1952,21.0,B6,423,N779JB,JFK,LAX,347.0,2475,16,35,24/12/2013 16:00,JetBlue Airways
105103,2013,12,24,1818.0,1815,3.0,2145.0,2150,-5.0,DL,426,N189DN,JFK,LAX,353.0,2475,18,15,24/12/2013 18:00,Delta Air Lines Inc.
105140,2013,12,24,1909.0,1900,9.0,2225.0,2215,10.0,AA,21,N339AA,JFK,LAX,343.0,2475,19,0,24/12/2013 19:00,American Airlines Inc.
105174,2013,12,24,2013.0,2015,-2.0,2336.0,2343,-7.0,DL,427,N190DN,JFK,LAX,348.0,2475,20,15,24/12/2013 20:00,Delta Air Lines Inc.
105186,2013,12,24,2039.0,2040,-1.0,2.0,2359,3.0,B6,523,N583JB,JFK,LAX,352.0,2475,20,40,24/12/2013 20:00,JetBlue Airways
105206,2013,12,24,2136.0,2135,1.0,31.0,55,-24.0,AA,185,N328AA,JFK,LAX,331.0,2475,21,35,24/12/2013 21:00,American Airlines Inc.
105213,2013,12,24,2225.0,2225,0.0,134.0,131,3.0,B6,623,N793JB,JFK,LAX,347.0,2475,22,25,24/12/2013 22:00,JetBlue Airways
105257,2013,12,25,630.0,631,-1.0,924.0,958,-34.0,UA,398,N505UA,JFK,LAX,335.0,2475,6,31,25/12/2013 06:00,United Air Lines Inc.
105281,2013,12,25,706.0,700,6.0,1012.0,1015,-3.0,B6,23,N598JB,JFK,LAX,329.0,2475,7,0,25/12/2013 07:00,JetBlue Airways
105282,2013,12,25,708.0,700,8.0,1117.0,1025,52.0,DL,472,N1501P,JFK,LAX,335.0,2475,7,0,25/12/2013 07:00,Delta Air Lines Inc.
105366,2013,12,25,903.0,900,3.0,1207.0,1225,-18.0,AA,1,N336AA,JFK,LAX,339.0,2475,9,0,25/12/2013 09:00,American Airlines Inc.
105367,2013,12,25,903.0,900,3.0,1215.0,1226,-11.0,DL,422,N718TW,JFK,LAX,336.0,2475,9,0,25/12/2013 09:00,Delta Air Lines Inc.
105376,2013,12,25,918.0,920,-2.0,1219.0,1245,-26.0,VX,407,N624VA,JFK,LAX,336.0,2475,9,20,25/12/2013 09:00,Virgin America
105392,2013,12,25,945.0,921,24.0,1244.0,1235,9.0,B6,223,N585JB,JFK,LAX,338.0,2475,9,21,25/12/2013 09:00,JetBlue Airways
105456,2013,12,25,1127.0,1129,-2.0,1434.0,1446,-12.0,UA,703,N546UA,JFK,LAX,344.0,2475,11,29,25/12/2013 11:00,United Air Lines Inc.
105463,2013,12,25,1143.0,1147,-4.0,1442.0,1457,-15.0,B6,323,N646JB,JFK,LAX,336.0,2475,11,47,25/12/2013 11:00,JetBlue Airways
105477,2013,12,25,1158.0,1200,-2.0,1446.0,1510,-24.0,AA,3,N338AA,JFK,LAX,328.0,2475,12,0,25/12/2013 12:00,American Airlines Inc.
105528,2013,12,25,1302.0,1300,2.0,1610.0,1620,-10.0,VX,411,N628VA,JFK,LAX,343.0,2475,13,0,25/12/2013 13:00,Virgin America
105559,2013,12,25,1343.0,1345,-2.0,1647.0,1705,-18.0,AA,117,N335AA,JFK,LAX,336.0,2475,13,45,25/12/2013 13:00,American Airlines Inc.
105594,2013,12,25,1443.0,1445,-2.0,1758.0,1813,-15.0,UA,841,N518UA,JFK,LAX,342.0,2475,14,45,25/12/2013 14:00,United Air Lines Inc.
105653,2013,12,25,1532.0,1530,2.0,1847.0,1859,-12.0,DL,417,N154DL,JFK,LAX,334.0,2475,15,30,25/12/2013 15:00,Delta Air Lines Inc.
105662,2013,12,25,1548.0,1545,3.0,1845.0,1920,-35.0,AA,133,N319AA,JFK,LAX,326.0,2475,15,45,25/12/2013 15:00,American Airlines Inc.
105703,2013,12,25,1641.0,1645,-4.0,1942.0,2010,-28.0,AA,181,N323AA,JFK,LAX,329.0,2475,16,45,25/12/2013 16:00,American Airlines Inc.
105708,2013,12,25,1649.0,1635,14.0,1948.0,1952,-4.0,B6,423,N561JB,JFK,LAX,328.0,2475,16,35,25/12/2013 16:00,JetBlue Airways
105726,2013,12,25,1701.0,1655,6.0,2017.0,2025,-8.0,VX,413,N630VA,JFK,LAX,340.0,2475,16,55,25/12/2013 16:00,Virgin America
105779,2013,12,25,1800.0,1756,4.0,2113.0,2124,-11.0,UA,535,N568UA,JFK,LAX,340.0,2475,17,56,25/12/2013 17:00,United Air Lines Inc.
105799,2013,12,25,1822.0,1815,7.0,2127.0,2150,-23.0,DL,426,N191DN,JFK,LAX,336.0,2475,18,15,25/12/2013 18:00,Delta Air Lines Inc.
105842,2013,12,25,1903.0,1700,123.0,2205.0,2028,97.0,DL,477,N722TW,JFK,LAX,315.0,2475,17,0,25/12/2013 17:00,Delta Air Lines Inc.
105845,2013,12,25,1907.0,1900,7.0,2155.0,2215,-20.0,AA,21,N328AA,JFK,LAX,324.0,2475,19,0,25/12/2013 19:00,American Airlines Inc.
105885,2013,12,25,2007.0,2000,7.0,2322.0,2325,-3.0,VX,415,N622VA,JFK,LAX,331.0,2475,20,0,25/12/2013 20:00,Virgin America
105891,2013,12,25,2016.0,2015,1.0,2319.0,2341,-22.0,DL,427,N188DN,JFK,LAX,321.0,2475,20,15,25/12/2013 20:00,Delta Air Lines Inc.
105900,2013,12,25,2036.0,2040,-4.0,2344.0,2359,-15.0,B6,523,N768JB,JFK,LAX,333.0,2475,20,40,25/12/2013 20:00,JetBlue Airways
105923,2013,12,25,2130.0,2135,-5.0,25.0,55,-30.0,AA,185,N332AA,JFK,LAX,328.0,2475,21,35,25/12/2013 21:00,American Airlines Inc.
105997,2013,12,26,627.0,631,-4.0,939.0,958,-19.0,UA,398,N597UA,JFK,LAX,340.0,2475,6,31,26/12/2013 06:00,United Air Lines Inc.
106021,2013,12,26,655.0,700,-5.0,957.0,1015,-18.0,B6,23,N805JB,JFK,LAX,338.0,2475,7,0,26/12/2013 07:00,JetBlue Airways
106025,2013,12,26,658.0,700,-2.0,1022.0,1025,-3.0,DL,472,N194DN,JFK,LAX,327.0,2475,7,0,26/12/2013 07:00,Delta Air Lines Inc.
106029,2013,12,26,700.0,700,0.0,1024.0,1025,-1.0,VX,399,N638VA,JFK,LAX,338.0,2475,7,0,26/12/2013 07:00,Virgin America
106053,2013,12,26,728.0,730,-2.0,1024.0,1050,-26.0,AA,33,N335AA,JFK,LAX,325.0,2475,7,30,26/12/2013 07:00,American Airlines Inc.
106128,2013,12,26,825.0,830,-5.0,1130.0,1154,-24.0,UA,443,N596UA,JFK,LAX,336.0,2475,8,30,26/12/2013 08:00,United Air Lines Inc.
106158,2013,12,26,856.0,900,-4.0,1159.0,1227,-28.0,DL,422,N722TW,JFK,LAX,332.0,2475,9,0,26/12/2013 09:00,Delta Air Lines Inc.
106163,2013,12,26,858.0,900,-2.0,1216.0,1225,-9.0,AA,1,N336AA,JFK,LAX,331.0,2475,9,0,26/12/2013 09:00,American Airlines Inc.
106179,2013,12,26,916.0,920,-4.0,1224.0,1245,-21.0,VX,407,N641VA,JFK,LAX,340.0,2475,9,20,26/12/2013 09:00,Virgin America
106180,2013,12,26,917.0,921,-4.0,1223.0,1235,-12.0,B6,223,N794JB,JFK,LAX,328.0,2475,9,21,26/12/2013 09:00,JetBlue Airways
106284,2013,12,26,1128.0,1129,-1.0,1416.0,1446,-30.0,UA,785,N587UA,JFK,LAX,325.0,2475,11,29,26/12/2013 11:00,United Air Lines Inc.
106294,2013,12,26,1150.0,1200,-10.0,1504.0,1510,-6.0,AA,3,N328AA,JFK,LAX,335.0,2475,12,0,26/12/2013 12:00,American Airlines Inc.
106301,2013,12,26,1157.0,1200,-3.0,1514.0,1523,-9.0,DL,423,N199DN,JFK,LAX,330.0,2475,12,0,26/12/2013 12:00,Delta Air Lines Inc.
106335,2013,12,26,1234.0,1147,47.0,1512.0,1457,15.0,B6,323,N834JB,JFK,LAX,321.0,2475,11,47,26/12/2013 11:00,JetBlue Airways
106353,2013,12,26,1255.0,1300,-5.0,1553.0,1620,-27.0,VX,411,N635VA,JFK,LAX,340.0,2475,13,0,26/12/2013 13:00,Virgin America
106388,2013,12,26,1342.0,1345,-3.0,1644.0,1705,-21.0,AA,117,N339AA,JFK,LAX,327.0,2475,13,45,26/12/2013 13:00,American Airlines Inc.
106441,2013,12,26,1444.0,1445,-1.0,1817.0,1813,4.0,UA,841,N588UA,JFK,LAX,343.0,2475,14,45,26/12/2013 14:00,United Air Lines Inc.
106505,2013,12,26,1532.0,1530,2.0,1854.0,1903,-9.0,DL,417,N156DL,JFK,LAX,333.0,2475,15,30,26/12/2013 15:00,Delta Air Lines Inc.
106528,2013,12,26,1554.0,1545,9.0,1903.0,1920,-17.0,AA,133,N319AA,JFK,LAX,331.0,2475,15,45,26/12/2013 15:00,American Airlines Inc.
106564,2013,12,26,1631.0,1635,-4.0,1933.0,1952,-19.0,B6,423,N768JB,JFK,LAX,328.0,2475,16,35,26/12/2013 16:00,JetBlue Airways
106579,2013,12,26,1649.0,1645,4.0,1937.0,2010,-33.0,AA,181,N332AA,JFK,LAX,317.0,2475,16,45,26/12/2013 16:00,American Airlines Inc.
106589,2013,12,26,1657.0,1655,2.0,2010.0,2025,-15.0,VX,413,N630VA,JFK,LAX,334.0,2475,16,55,26/12/2013 16:00,Virgin America
106601,2013,12,26,1705.0,1700,5.0,2000.0,2034,-34.0,DL,477,N703TW,JFK,LAX,332.0,2475,17,0,26/12/2013 17:00,Delta Air Lines Inc.
106653,2013,12,26,1754.0,1756,-2.0,2033.0,2124,-51.0,UA,535,N518UA,JFK,LAX,312.0,2475,17,56,26/12/2013 17:00,United Air Lines Inc.
106681,2013,12,26,1822.0,1815,7.0,2105.0,2150,-45.0,DL,426,N187DN,JFK,LAX,322.0,2475,18,15,26/12/2013 18:00,Delta Air Lines Inc.
106740,2013,12,26,1916.0,1900,16.0,2153.0,2215,-22.0,AA,21,N327AA,JFK,LAX,317.0,2475,19,0,26/12/2013 19:00,American Airlines Inc.
106772,2013,12,26,2000.0,2000,0.0,2313.0,2325,-12.0,VX,415,N839VA,JFK,LAX,326.0,2475,20,0,26/12/2013 20:00,Virgin America
106782,2013,12,26,2012.0,2015,-3.0,27.0,2344,43.0,DL,427,N154DL,JFK,LAX,323.0,2475,20,15,26/12/2013 20:00,Delta Air Lines Inc.
106804,2013,12,26,2037.0,2025,12.0,2315.0,2340,-25.0,UA,314,N598UA,JFK,LAX,307.0,2475,20,25,26/12/2013 20:00,United Air Lines Inc.
106811,2013,12,26,2046.0,2040,6.0,2349.0,2359,-10.0,B6,523,N705JB,JFK,LAX,320.0,2475,20,40,26/12/2013 20:00,JetBlue Airways
106848,2013,12,26,2153.0,2135,18.0,52.0,55,-3.0,AA,185,N335AA,JFK,LAX,325.0,2475,21,35,26/12/2013 21:00,American Airlines Inc.
106861,2013,12,26,2225.0,2225,0.0,135.0,131,4.0,B6,623,N590JB,JFK,LAX,326.0,2475,22,25,26/12/2013 22:00,JetBlue Airways
106943,2013,12,27,629.0,631,-2.0,909.0,958,-49.0,UA,398,N587UA,JFK,LAX,314.0,2475,6,31,27/12/2013 06:00,United Air Lines Inc.
106969,2013,12,27,656.0,700,-4.0,1008.0,1025,-17.0,VX,399,N637VA,JFK,LAX,313.0,2475,7,0,27/12/2013 07:00,Virgin America
106978,2013,12,27,700.0,700,0.0,959.0,1015,-16.0,B6,23,N796JB,JFK,LAX,311.0,2475,7,0,27/12/2013 07:00,JetBlue Airways
107004,2013,12,27,728.0,730,-2.0,1045.0,1050,-5.0,AA,33,N336AA,JFK,LAX,318.0,2475,7,30,27/12/2013 07:00,American Airlines Inc.
107084,2013,12,27,828.0,830,-2.0,1118.0,1154,-36.0,UA,443,N510UA,JFK,LAX,314.0,2475,8,30,27/12/2013 08:00,United Air Lines Inc.
107107,2013,12,27,854.0,900,-6.0,1204.0,1225,-21.0,AA,1,N323AA,JFK,LAX,326.0,2475,9,0,27/12/2013 09:00,American Airlines Inc.
107128,2013,12,27,908.0,900,8.0,1206.0,1229,-23.0,DL,422,N199DN,JFK,LAX,315.0,2475,9,0,27/12/2013 09:00,Delta Air Lines Inc.
107133,2013,12,27,917.0,921,-4.0,1159.0,1235,-36.0,B6,223,N828JB,JFK,LAX,319.0,2475,9,21,27/12/2013 09:00,JetBlue Airways
107141,2013,12,27,925.0,920,5.0,1204.0,1245,-41.0,VX,407,N628VA,JFK,LAX,318.0,2475,9,20,27/12/2013 09:00,Virgin America
107247,2013,12,27,1143.0,1129,14.0,1410.0,1446,-36.0,UA,785,N590UA,JFK,LAX,308.0,2475,11,29,27/12/2013 11:00,United Air Lines Inc.
107260,2013,12,27,1154.0,1200,-6.0,1431.0,1510,-39.0,AA,3,N327AA,JFK,LAX,312.0,2475,12,0,27/12/2013 12:00,American Airlines Inc.
107264,2013,12,27,1159.0,1200,-1.0,1441.0,1521,-40.0,DL,423,N703TW,JFK,LAX,309.0,2475,12,0,27/12/2013 12:00,Delta Air Lines Inc.
107270,2013,12,27,1203.0,1147,16.0,1435.0,1457,-22.0,B6,323,N809JB,JFK,LAX,311.0,2475,11,47,27/12/2013 11:00,JetBlue Airways
107305,2013,12,27,1255.0,1300,-5.0,1542.0,1620,-38.0,VX,411,N629VA,JFK,LAX,322.0,2475,13,0,27/12/2013 13:00,Virgin America
107335,2013,12,27,1336.0,1345,-9.0,1637.0,1705,-28.0,AA,117,N328AA,JFK,LAX,314.0,2475,13,45,27/12/2013 13:00,American Airlines Inc.
107389,2013,12,27,1437.0,1445,-8.0,1723.0,1813,-50.0,UA,841,N505UA,JFK,LAX,309.0,2475,14,45,27/12/2013 14:00,United Air Lines Inc.
107449,2013,12,27,1525.0,1530,-5.0,1838.0,1903,-25.0,DL,417,N1501P,JFK,LAX,320.0,2475,15,30,27/12/2013 15:00,Delta Air Lines Inc.
107475,2013,12,27,1546.0,1545,1.0,1840.0,1920,-40.0,AA,133,N338AA,JFK,LAX,322.0,2475,15,45,27/12/2013 15:00,American Airlines Inc.
107521,2013,12,27,1630.0,1635,-5.0,1859.0,1952,-53.0,B6,423,N655JB,JFK,LAX,304.0,2475,16,35,27/12/2013 16:00,JetBlue Airways
107534,2013,12,27,1642.0,1645,-3.0,1933.0,2010,-37.0,AA,181,N332AA,JFK,LAX,313.0,2475,16,45,27/12/2013 16:00,American Airlines Inc.
107551,2013,12,27,1701.0,1700,1.0,2038.0,2034,4.0,DL,477,N624AG,JFK,LAX,333.0,2475,17,0,27/12/2013 17:00,Delta Air Lines Inc.
107552,2013,12,27,1703.0,1655,8.0,1942.0,2025,-43.0,VX,413,N626VA,JFK,LAX,311.0,2475,16,55,27/12/2013 16:00,Virgin America
107630,2013,12,27,1803.0,1756,7.0,2049.0,2124,-35.0,UA,535,N502UA,JFK,LAX,296.0,2475,17,56,27/12/2013 17:00,United Air Lines Inc.
107638,2013,12,27,1810.0,1815,-5.0,2059.0,2150,-51.0,DL,426,N188DN,JFK,LAX,318.0,2475,18,15,27/12/2013 18:00,Delta Air Lines Inc.
107684,2013,12,27,1859.0,1900,-1.0,2130.0,2215,-45.0,AA,21,N319AA,JFK,LAX,295.0,2475,19,0,27/12/2013 19:00,American Airlines Inc.
107751,2013,12,27,2008.0,2000,8.0,2240.0,2325,-45.0,VX,415,N621VA,JFK,LAX,306.0,2475,20,0,27/12/2013 20:00,Virgin America
107754,2013,12,27,2015.0,2015,0.0,2313.0,2344,-31.0,DL,427,N180DN,JFK,LAX,330.0,2475,20,15,27/12/2013 20:00,Delta Air Lines Inc.
107780,2013,12,27,2040.0,2025,15.0,2312.0,2340,-28.0,UA,314,N512UA,JFK,LAX,301.0,2475,20,25,27/12/2013 20:00,United Air Lines Inc.
107781,2013,12,27,2042.0,2040,2.0,2311.0,2359,-48.0,B6,523,N796JB,JFK,LAX,305.0,2475,20,40,27/12/2013 20:00,JetBlue Airways
107817,2013,12,27,2138.0,2135,3.0,33.0,55,-22.0,AA,185,N339AA,JFK,LAX,331.0,2475,21,35,27/12/2013 21:00,American Airlines Inc.
107837,2013,12,27,2229.0,2225,4.0,107.0,131,-24.0,B6,623,N656JB,JFK,LAX,313.0,2475,22,25,27/12/2013 22:00,JetBlue Airways
107894,2013,12,28,623.0,631,-8.0,911.0,958,-47.0,UA,398,N597UA,JFK,LAX,326.0,2475,6,31,28/12/2013 06:00,United Air Lines Inc.
107925,2013,12,28,659.0,700,-1.0,1021.0,1025,-4.0,DL,472,N181DN,JFK,LAX,332.0,2475,7,0,28/12/2013 07:00,Delta Air Lines Inc.
107931,2013,12,28,703.0,700,3.0,1023.0,1015,8.0,B6,23,N807JB,JFK,LAX,339.0,2475,7,0,28/12/2013 07:00,JetBlue Airways
107932,2013,12,28,703.0,700,3.0,1000.0,1025,-25.0,VX,399,N627VA,JFK,LAX,330.0,2475,7,0,28/12/2013 07:00,Virgin America
108021,2013,12,28,824.0,830,-6.0,1120.0,1154,-34.0,UA,703,N590UA,JFK,LAX,327.0,2475,8,30,28/12/2013 08:00,United Air Lines Inc.
108044,2013,12,28,852.0,900,-8.0,1151.0,1225,-34.0,AA,1,N327AA,JFK,LAX,331.0,2475,9,0,28/12/2013 09:00,American Airlines Inc.
108066,2013,12,28,913.0,900,13.0,1215.0,1227,-12.0,DL,422,N713TW,JFK,LAX,327.0,2475,9,0,28/12/2013 09:00,Delta Air Lines Inc.
108072,2013,12,28,920.0,920,0.0,1228.0,1245,-17.0,VX,407,N642VA,JFK,LAX,337.0,2475,9,20,28/12/2013 09:00,Virgin America
108156,2013,12,28,1123.0,1129,-6.0,1421.0,1446,-25.0,UA,314,N518UA,JFK,LAX,340.0,2475,11,29,28/12/2013 11:00,United Air Lines Inc.
108164,2013,12,28,1141.0,1147,-6.0,1439.0,1457,-18.0,B6,323,N632JB,JFK,LAX,331.0,2475,11,47,28/12/2013 11:00,JetBlue Airways
108169,2013,12,28,1147.0,1200,-13.0,1436.0,1510,-34.0,AA,3,N335AA,JFK,LAX,331.0,2475,12,0,28/12/2013 12:00,American Airlines Inc.
