,sched_arr_datetime (mod),arr_time,sched_arr_time,arr_delay,name,actual_delay,station,Wind Speed [in knots],Wind Gust [in knots],One hour precipitation [in inches],Pressure altimeter [in inches],Visibility [in miles],Sky Level 1 Coverage,Sky Level 2 Coverage,Sky Level 3 Coverage,Sky Level 4 Coverage
2312,2013-03-20 09:53:00,08:59,09:25,-26.0,United Air Lines Inc.,-33.0,LAX,0.0,,0.00,30.06,7.0,4.0,4.0,,
2313,2013-03-20 10:53:00,10:24,10:30,-6.0,Delta Air Lines Inc.,-9.0,LAX,0.0,,0.00,30.06,7.0,3.0,4.0,,
2314,2013-03-20 10:53:00,10:33,10:35,-2.0,Virgin America,-2.0,LAX,0.0,,0.00,30.06,7.0,3.0,4.0,,
2315,2013-03-20 10:53:00,10:29,10:37,-8.0,JetBlue Airways,-10.0,LAX,0.0,,0.00,30.06,7.0,3.0,4.0,,
2316,2013-03-20 10:53:00,10:36,11:00,-24.0,American Airlines Inc.,-26.0,LAX,0.0,,0.00,30.06,7.0,3.0,4.0,,
2317,2013-03-20 11:53:00,11:46,11:50,-4.0,United Air Lines Inc.,-13.0,LAX,0.0,,0.00,30.04,7.0,2.0,4.0,,
2318,2013-03-20 12:53:00,12:00,12:24,-24.0,Delta Air Lines Inc.,-29.0,LAX,0.0,,0.00,30.05,6.0,4.0,4.0,,
2319,2013-03-20 11:53:00,12:03,12:20,-17.0,American Airlines Inc.,-17.0,LAX,0.0,,0.00,30.04,7.0,2.0,4.0,,
2320,2013-03-20 12:53:00,12:34,12:35,-1.0,Virgin America,0.0,LAX,0.0,,0.00,30.05,6.0,4.0,4.0,,
2321,2013-03-20 13:53:00,13:25,13:40,-15.0,American Airlines Inc.,-22.0,LAX,4.0,,0.00,30.06,6.0,3.0,4.0,,
2322,2013-03-20 14:53:00,14:30,14:24,6.0,JetBlue Airways,13.0,LAX,4.0,,0.00,30.06,5.0,3.0,4.0,,
2323,2013-03-20 14:53:00,14:34,14:37,-3.0,United Air Lines Inc.,-11.0,LAX,4.0,,0.00,30.06,5.0,3.0,4.0,,
2324,2013-03-20 14:53:00,15:05,15:10,-5.0,American Airlines Inc.,-11.0,LAX,4.0,,0.00,30.06,5.0,3.0,4.0,,
2325,2013-03-20 14:53:00,15:08,15:11,-3.0,Delta Air Lines Inc.,-9.0,LAX,4.0,,0.00,30.06,5.0,3.0,4.0,,
2326,2013-03-20 16:53:00,16:58,16:50,8.0,Virgin America,20.0,LAX,5.0,,0.00,30.08,5.0,3.0,4.0,,
2327,2013-03-20 16:53:00,17:01,17:05,-4.0,American Airlines Inc.,-12.0,LAX,5.0,,0.00,30.08,5.0,3.0,4.0,,
2328,2013-03-20 17:53:00,18:03,18:19,-16.0,Delta Air Lines Inc.,-19.0,LAX,4.0,,0.00,30.09,5.0,3.0,4.0,,
2329,2013-03-20 18:53:00,19:02,19:10,-8.0,American Airlines Inc.,-12.0,LAX,8.0,,0.00,30.1,6.0,3.0,4.0,,
2330,2013-03-20 18:53:00,19:49,19:07,42.0,United Air Lines Inc.,53.0,LAX,8.0,,0.00,30.1,6.0,3.0,4.0,,
2331,2013-03-20 19:53:00,19:50,19:34,16.0,Delta Air Lines Inc.,15.0,LAX,9.0,,0.00,30.08,7.0,3.0,4.0,,
2332,2013-03-20 19:53:00,20:06,19:54,12.0,JetBlue Airways,9.0,LAX,9.0,,0.00,30.08,7.0,3.0,4.0,,
2333,2013-03-20 19:53:00,20:07,20:05,2.0,American Airlines Inc.,16.0,LAX,9.0,,0.00,30.08,7.0,3.0,4.0,,
2334,2013-03-20 20:53:00,20:34,20:30,4.0,Virgin America,22.0,LAX,9.0,,0.00,30.06,8.0,3.0,4.0,,
2335,2013-03-20 20:53:00,21:00,21:00,0.0,Delta Air Lines Inc.,-1.0,LAX,9.0,,0.00,30.06,8.0,3.0,4.0,,
2336,2013-03-20 20:53:00,20:53,21:05,-12.0,United Air Lines Inc.,-15.0,LAX,9.0,,0.00,30.06,8.0,3.0,4.0,,
2337,2013-03-20 22:53:00,22:36,22:40,-4.0,Delta Air Lines Inc.,-7.0,LAX,10.0,,0.00,30.02,10.0,2.0,3.0,4.0,
2338,2013-03-20 22:53:00,22:05,22:25,-20.0,American Airlines Inc.,-16.0,LAX,10.0,,0.00,30.02,10.0,2.0,3.0,4.0,
2339,2013-03-20 23:53:00,23:32,23:30,2.0,Virgin America,2.0,LAX,8.0,,0.00,30.01,10.0,2.0,3.0,4.0,
2340,2013-03-20 23:53:00,23:17,23:33,-16.0,United Air Lines Inc.,-16.0,LAX,8.0,,0.00,30.01,10.0,2.0,3.0,4.0,
2341,2013-03-20 23:53:00,23:53,23:57,-4.0,JetBlue Airways,-6.0,LAX,8.0,,0.00,30.01,10.0,2.0,3.0,4.0,
2342,2013-03-20 00:53:00,00:48,00:32,16.0,Delta Air Lines Inc.,36.0,LAX,5.0,,0.00,30.07,10.0,5.0,,,
2343,2013-03-20 00:53:00,00:54,00:50,4.0,American Airlines Inc.,7.0,LAX,5.0,,0.00,30.07,10.0,5.0,,,
2344,2013-03-21 09:53:00,09:15,09:25,-10.0,United Air Lines Inc.,-16.0,LAX,5.0,,0.00,29.93,10.0,4.0,,,
2345,2013-03-21 10:53:00,09:58,10:30,-32.0,Delta Air Lines Inc.,-36.0,LAX,6.0,,0.00,29.92,10.0,4.0,,,
2346,2013-03-21 10:53:00,10:27,10:35,-8.0,Virgin America,-9.0,LAX,6.0,,0.00,29.92,10.0,4.0,,,
2347,2013-03-21 10:53:00,10:35,10:37,-2.0,JetBlue Airways,-9.0,LAX,6.0,,0.00,29.92,10.0,4.0,,,
2348,2013-03-21 10:53:00,10:36,11:00,-24.0,American Airlines Inc.,-24.0,LAX,6.0,,0.00,29.92,10.0,4.0,,,
2349,2013-03-21 11:53:00,12:18,11:50,28.0,United Air Lines Inc.,30.0,LAX,4.0,,0.00,29.91,9.0,3.0,,,
2350,2013-03-21 11:53:00,12:16,12:20,-4.0,American Airlines Inc.,-6.0,LAX,4.0,,0.00,29.91,9.0,3.0,,,
2351,2013-03-21 12:53:00,12:04,12:24,-20.0,Delta Air Lines Inc.,-23.0,LAX,0.0,,0.00,29.9,6.0,2.0,3.0,,
2352,2013-03-21 12:53:00,12:19,12:35,-16.0,Virgin America,-13.0,LAX,0.0,,0.00,29.9,6.0,2.0,3.0,,
2353,2013-03-21 13:53:00,13:38,13:40,-2.0,American Airlines Inc.,-6.0,LAX,4.0,,0.00,29.91,7.0,2.0,4.0,,
2354,2013-03-21 14:53:00,14:14,14:24,-10.0,JetBlue Airways,-9.0,LAX,4.0,,0.00,29.91,7.0,2.0,3.0,4.0,
2355,2013-03-21 14:53:00,14:26,14:37,-11.0,United Air Lines Inc.,-16.0,LAX,4.0,,0.00,29.91,7.0,2.0,3.0,4.0,
2356,2013-03-21 14:53:00,14:47,15:11,-24.0,Delta Air Lines Inc.,-30.0,LAX,4.0,,0.00,29.91,7.0,2.0,3.0,4.0,
2357,2013-03-21 14:53:00,14:52,15:10,-18.0,American Airlines Inc.,-25.0,LAX,4.0,,0.00,29.91,7.0,2.0,3.0,4.0,
2358,2013-03-21 16:53:00,16:28,16:50,-22.0,Virgin America,-24.0,LAX,5.0,,0.00,29.93,10.0,2.0,3.0,4.0,
2359,2013-03-21 16:53:00,16:32,17:05,-33.0,American Airlines Inc.,-44.0,LAX,5.0,,0.00,29.93,10.0,2.0,3.0,4.0,
2360,2013-03-21 17:53:00,18:05,18:19,-14.0,Delta Air Lines Inc.,-15.0,LAX,0.0,,0.00,29.93,10.0,2.0,3.0,4.0,
2361,2013-03-21 18:53:00,19:08,19:07,1.0,United Air Lines Inc.,-2.0,LAX,6.0,,0.00,29.92,9.0,3.0,4.0,,
2362,2013-03-21 18:53:00,18:54,19:10,-16.0,American Airlines Inc.,-18.0,LAX,6.0,,0.00,29.92,9.0,3.0,4.0,,
2363,2013-03-21 19:53:00,19:34,19:34,0.0,Delta Air Lines Inc.,16.0,LAX,10.0,,0.00,29.91,9.0,3.0,3.0,,
2364,2013-03-21 19:53:00,19:54,19:54,0.0,JetBlue Airways,18.0,LAX,10.0,,0.00,29.91,9.0,3.0,3.0,,
2365,2013-03-21 19:53:00,19:57,20:05,-8.0,American Airlines Inc.,-9.0,LAX,10.0,,0.00,29.91,9.0,3.0,3.0,,
2366,2013-03-21 20:53:00,20:47,20:30,17.0,Virgin America,35.0,LAX,9.0,,0.00,29.89,10.0,2.0,3.0,,
2367,2013-03-21 20:53:00,20:45,21:00,-15.0,Delta Air Lines Inc.,-18.0,LAX,9.0,,0.00,29.89,10.0,2.0,3.0,,
2368,2013-03-21 20:53:00,21:00,21:05,-5.0,United Air Lines Inc.,-5.0,LAX,9.0,,0.00,29.89,10.0,2.0,3.0,,
2369,2013-03-21 22:53:00,22:14,22:40,-26.0,Delta Air Lines Inc.,-26.0,LAX,10.0,,0.00,29.85,10.0,2.0,3.0,,
2370,2013-03-21 22:53:00,22:08,22:25,-17.0,American Airlines Inc.,-10.0,LAX,10.0,,0.00,29.85,10.0,2.0,3.0,,
2371,2013-03-21 23:53:00,23:35,23:30,5.0,Virgin America,5.0,LAX,7.0,14.0,0.00,29.84,10.0,2.0,3.0,,
2372,2013-03-21 23:53:00,23:22,23:33,-11.0,United Air Lines Inc.,-18.0,LAX,7.0,14.0,0.00,29.84,10.0,2.0,3.0,,
2373,2013-03-21 23:53:00,23:57,23:57,0.0,JetBlue Airways,2.0,LAX,7.0,14.0,0.00,29.84,10.0,2.0,3.0,,
2374,2013-03-21 00:53:00,00:12,00:32,-20.0,Delta Air Lines Inc.,-19.0,LAX,11.0,,0.00,30.0,10.0,3.0,4.0,,
2375,2013-03-21 00:53:00,00:25,00:50,-25.0,American Airlines Inc.,-27.0,LAX,11.0,,0.00,30.0,10.0,3.0,4.0,,
2376,2013-03-22 09:53:00,09:14,09:25,-11.0,United Air Lines Inc.,-15.0,LAX,4.0,,0.00,29.82,10.0,2.0,,,
2377,2013-03-22 10:53:00,10:39,10:30,9.0,Delta Air Lines Inc.,5.0,LAX,0.0,,0.00,29.81,8.0,2.0,,,
2378,2013-03-22 10:53:00,10:47,10:35,12.0,Virgin America,25.0,LAX,0.0,,0.00,29.81,8.0,2.0,,,
2379,2013-03-22 10:53:00,10:28,10:37,-9.0,JetBlue Airways,-13.0,LAX,0.0,,0.00,29.81,8.0,2.0,,,
2380,2013-03-22 10:53:00,10:34,11:00,-26.0,American Airlines Inc.,-33.0,LAX,0.0,,0.00,29.81,8.0,2.0,,,
2381,2013-03-22 11:53:00,11:42,11:50,-8.0,United Air Lines Inc.,-7.0,LAX,3.0,,0.00,29.81,6.0,2.0,,,
2382,2013-03-22 11:53:00,12:03,12:21,-18.0,Delta Air Lines Inc.,-24.0,LAX,3.0,,0.00,29.81,6.0,2.0,,,
2383,2013-03-22 11:53:00,11:59,12:20,-21.0,American Airlines Inc.,-23.0,LAX,3.0,,0.00,29.81,6.0,2.0,,,
2384,2013-03-22 12:53:00,12:53,12:35,18.0,Virgin America,44.0,LAX,4.0,,0.00,29.83,6.0,4.0,,,
2385,2013-03-22 13:53:00,13:33,13:40,-7.0,American Airlines Inc.,-13.0,LAX,5.0,,0.00,29.84,6.0,2.0,3.0,,
2386,2013-03-22 14:53:00,14:24,14:24,0.0,JetBlue Airways,3.0,LAX,7.0,,0.00,29.86,8.0,2.0,3.0,,
2387,2013-03-22 14:53:00,14:20,14:37,-17.0,United Air Lines Inc.,-23.0,LAX,7.0,,0.00,29.86,8.0,2.0,3.0,,
2388,2013-03-22 14:53:00,15:23,15:10,13.0,American Airlines Inc.,14.0,LAX,7.0,,0.00,29.86,8.0,2.0,3.0,,
2389,2013-03-22 14:53:00,15:15,15:11,4.0,Delta Air Lines Inc.,2.0,LAX,7.0,,0.00,29.86,8.0,2.0,3.0,,
2390,2013-03-22 16:53:00,16:50,16:50,0.0,Virgin America,-1.0,LAX,7.0,,0.00,29.89,10.0,2.0,3.0,,
2391,2013-03-22 16:53:00,16:37,17:05,-28.0,American Airlines Inc.,-36.0,LAX,7.0,,0.00,29.89,10.0,2.0,3.0,,
2392,2013-03-22 17:53:00,18:05,18:19,-14.0,Delta Air Lines Inc.,-16.0,LAX,6.0,,0.00,29.88,10.0,2.0,,,
2393,2013-03-22 18:53:00,19:14,19:10,4.0,American Airlines Inc.,-4.0,LAX,7.0,,0.00,29.88,10.0,2.0,,,
2394,2013-03-22 18:53:00,19:43,19:07,36.0,United Air Lines Inc.,33.0,LAX,7.0,,0.00,29.88,10.0,2.0,,,
2395,2013-03-22 19:53:00,19:43,19:34,9.0,Delta Air Lines Inc.,5.0,LAX,9.0,,0.00,29.87,10.0,2.0,,,
2396,2013-03-22 19:53:00,19:52,19:54,-2.0,JetBlue Airways,-6.0,LAX,9.0,,0.00,29.87,10.0,2.0,,,
2397,2013-03-22 19:53:00,19:56,20:05,-9.0,American Airlines Inc.,-15.0,LAX,9.0,,0.00,29.87,10.0,2.0,,,
2398,2013-03-22 20:53:00,20:27,20:30,-3.0,Virgin America,7.0,LAX,14.0,,0.00,29.87,10.0,2.0,,,
2399,2013-03-22 20:53:00,20:50,21:00,-10.0,Delta Air Lines Inc.,-12.0,LAX,14.0,,0.00,29.87,10.0,2.0,,,
2400,2013-03-22 20:53:00,21:02,21:05,-3.0,United Air Lines Inc.,-5.0,LAX,14.0,,0.00,29.87,10.0,2.0,,,
2401,2013-03-22 22:53:00,23:16,22:40,36.0,Delta Air Lines Inc.,35.0,LAX,10.0,,0.00,29.85,10.0,2.0,,,
2402,2013-03-22 22:53:00,21:58,22:25,-27.0,American Airlines Inc.,-27.0,LAX,10.0,,0.00,29.85,10.0,2.0,,,
2403,2013-03-22 23:53:00,23:51,23:30,21.0,Virgin America,27.0,LAX,14.0,,0.00,29.84,10.0,3.0,,,
2404,2013-03-22 23:53:00,23:36,23:33,3.0,United Air Lines Inc.,6.0,LAX,14.0,,0.00,29.84,10.0,3.0,,,
2405,2013-03-22 23:53:00,00:04,23:57,7.0,JetBlue Airways,4.0,LAX,14.0,,0.00,29.84,10.0,3.0,,,
2406,2013-03-22 00:53:00,00:27,00:32,-5.0,Delta Air Lines Inc.,-7.0,LAX,7.0,,0.00,29.83,10.0,2.0,3.0,,
2407,2013-03-22 00:53:00,00:49,00:50,-1.0,American Airlines Inc.,-5.0,LAX,7.0,,0.00,29.83,10.0,2.0,3.0,,
2408,2013-03-23 08:53:00,09:39,09:15,24.0,United Air Lines Inc.,23.0,LAX,5.0,,0.00,29.92,8.0,4.0,,,
2409,2013-03-23 10:53:00,10:54,10:35,19.0,Virgin America,32.0,LAX,5.0,,0.00,29.92,9.0,3.0,,,
2410,2013-03-23 11:53:00,11:41,11:47,-6.0,United Air Lines Inc.,-6.0,LAX,4.0,,0.00,29.93,9.0,4.0,,,
2411,2013-03-23 11:53:00,12:03,12:20,-17.0,American Airlines Inc.,-17.0,LAX,4.0,,0.00,29.93,9.0,4.0,,,
2412,2013-03-23 12:53:00,12:15,12:24,-9.0,Delta Air Lines Inc.,-14.0,LAX,5.0,,0.00,29.94,9.0,2.0,,,
2413,2013-03-23 12:53:00,12:16,12:35,-19.0,Virgin America,-20.0,LAX,5.0,,0.00,29.94,9.0,2.0,,,
2414,2013-03-23 13:53:00,13:54,13:40,14.0,American Airlines Inc.,42.0,LAX,5.0,,0.00,29.96,7.0,2.0,3.0,,
2415,2013-03-23 14:53:00,14:33,14:24,9.0,JetBlue Airways,5.0,LAX,5.0,,0.00,29.98,6.0,4.0,,,
2416,2013-03-23 14:53:00,14:31,14:37,-6.0,United Air Lines Inc.,-10.0,LAX,5.0,,0.00,29.98,6.0,4.0,,,
2417,2013-03-23 14:53:00,15:06,15:08,-2.0,Delta Air Lines Inc.,-3.0,LAX,5.0,,0.00,29.98,6.0,4.0,,,
2418,2013-03-23 14:53:00,14:49,15:10,-21.0,American Airlines Inc.,-22.0,LAX,5.0,,0.00,29.98,6.0,4.0,,,
2419,2013-03-23 16:53:00,16:39,16:50,-11.0,Virgin America,-13.0,LAX,5.0,,0.00,30.0,8.0,3.0,,,
2420,2013-03-23 16:53:00,16:56,17:05,-9.0,American Airlines Inc.,-8.0,LAX,5.0,,0.00,30.0,8.0,3.0,,,
2421,2013-03-23 18:53:00,18:22,18:25,-3.0,Delta Air Lines Inc.,-9.0,LAX,3.0,,0.00,30.01,9.0,1.0,,,
2422,2013-03-23 18:53:00,19:25,19:10,15.0,American Airlines Inc.,12.0,LAX,3.0,,0.00,30.01,9.0,1.0,,,
2423,2013-03-23 18:53:00,19:22,18:57,25.0,United Air Lines Inc.,18.0,LAX,3.0,,0.00,30.01,9.0,1.0,,,
2424,2013-03-23 19:53:00,20:12,19:30,42.0,Delta Air Lines Inc.,51.0,LAX,10.0,,0.00,30.01,10.0,2.0,,,
2425,2013-03-23 19:53:00,20:17,20:05,12.0,American Airlines Inc.,9.0,LAX,10.0,,0.00,30.01,10.0,2.0,,,
2426,2013-03-23 20:53:00,20:36,20:30,6.0,Virgin America,11.0,LAX,11.0,,0.00,29.99,10.0,3.0,,,
2427,2013-03-23 20:53:00,21:21,21:04,17.0,Delta Air Lines Inc.,10.0,LAX,11.0,,0.00,29.99,10.0,3.0,,,
2428,2013-03-23 20:53:00,21:21,21:14,7.0,JetBlue Airways,5.0,LAX,11.0,,0.00,29.99,10.0,3.0,,,
2429,2013-03-23 21:53:00,21:56,21:45,11.0,United Air Lines Inc.,5.0,LAX,10.0,,0.00,29.97,10.0,2.0,3.0,,
2430,2013-03-23 22:53:00,22:58,22:36,22.0,Delta Air Lines Inc.,22.0,LAX,10.0,,0.00,29.96,10.0,4.0,,,
2431,2013-03-23 22:53:00,22:20,22:25,-5.0,American Airlines Inc.,-8.0,LAX,10.0,,0.00,29.96,10.0,4.0,,,
2432,2013-03-23 23:53:00,23:55,23:30,25.0,Virgin America,20.0,LAX,10.0,,0.00,29.95,10.0,4.0,,,
2433,2013-03-23 23:53:00,00:16,23:57,19.0,JetBlue Airways,18.0,LAX,10.0,,0.00,29.95,10.0,4.0,,,
2434,2013-03-23 00:53:00,00:51,00:50,1.0,American Airlines Inc.,-5.0,LAX,14.0,,0.00,29.84,10.0,2.0,,,
2435,2013-03-24 10:53:00,10:08,10:30,-22.0,Delta Air Lines Inc.,-24.0,LAX,0.0,,0.00,29.99,6.0,4.0,4.0,,
2436,2013-03-24 10:53:00,10:29,10:35,-6.0,Virgin America,2.0,LAX,0.0,,0.00,29.99,6.0,4.0,4.0,,
2437,2013-03-24 10:53:00,10:26,10:37,-11.0,JetBlue Airways,-14.0,LAX,0.0,,0.00,29.99,6.0,4.0,4.0,,
2438,2013-03-24 10:53:00,10:26,11:00,-34.0,American Airlines Inc.,-40.0,LAX,0.0,,0.00,29.99,6.0,4.0,4.0,,
2439,2013-03-24 11:53:00,11:35,11:47,-12.0,United Air Lines Inc.,-18.0,LAX,3.0,,0.00,29.99,5.0,5.0,,,
2440,2013-03-24 11:53:00,12:16,12:20,-4.0,American Airlines Inc.,-5.0,LAX,3.0,,0.00,29.99,5.0,5.0,,,
2441,2013-03-24 12:53:00,11:49,12:24,-35.0,Delta Air Lines Inc.,-35.0,LAX,4.0,,0.00,30.0,6.0,5.0,,,
2442,2013-03-24 12:53:00,12:42,12:35,7.0,Virgin America,14.0,LAX,4.0,,0.00,30.0,6.0,5.0,,,
2443,2013-03-24 13:53:00,13:35,13:40,-5.0,American Airlines Inc.,-13.0,LAX,6.0,,0.00,30.0,5.0,5.0,,,
2444,2013-03-24 14:53:00,14:07,14:24,-17.0,JetBlue Airways,-20.0,LAX,5.0,,0.00,30.01,4.0,5.0,,,
2445,2013-03-24 14:53:00,14:12,14:37,-25.0,United Air Lines Inc.,-33.0,LAX,5.0,,0.00,30.01,4.0,5.0,,,
2446,2013-03-24 14:53:00,15:11,15:11,0.0,Delta Air Lines Inc.,-1.0,LAX,5.0,,0.00,30.01,4.0,5.0,,,
2447,2013-03-24 14:53:00,14:53,15:10,-17.0,American Airlines Inc.,-13.0,LAX,5.0,,0.00,30.01,4.0,5.0,,,
2448,2013-03-24 16:53:00,16:33,16:50,-17.0,Virgin America,-12.0,LAX,0.0,,0.00,30.02,4.0,1.0,,,
2449,2013-03-24 16:53:00,16:44,17:05,-21.0,American Airlines Inc.,-23.0,LAX,0.0,,0.00,30.02,4.0,1.0,,,
2450,2013-03-24 17:53:00,17:50,18:19,-29.0,Delta Air Lines Inc.,-30.0,LAX,0.0,,0.00,30.01,6.0,1.0,,,
2451,2013-03-24 18:53:00,18:37,19:10,-33.0,American Airlines Inc.,-37.0,LAX,6.0,,0.00,30.0,5.0,1.0,,,
2452,2013-03-24 18:53:00,18:55,19:02,-7.0,United Air Lines Inc.,-2.0,LAX,6.0,,0.00,30.0,5.0,1.0,,,
2453,2013-03-24 19:53:00,19:23,19:34,-11.0,Delta Air Lines Inc.,-5.0,LAX,8.0,,0.00,29.98,6.0,2.0,,,
2454,2013-03-24 19:53:00,19:17,19:54,-37.0,JetBlue Airways,-41.0,LAX,8.0,,0.00,29.98,6.0,2.0,,,
2455,2013-03-24 19:53:00,19:54,20:05,-11.0,American Airlines Inc.,-10.0,LAX,8.0,,0.00,29.98,6.0,2.0,,,
2456,2013-03-24 20:53:00,20:10,20:30,-20.0,Virgin America,2.0,LAX,12.0,,0.00,29.96,7.0,2.0,,,
2457,2013-03-24 20:53:00,20:18,21:00,-42.0,Delta Air Lines Inc.,-43.0,LAX,12.0,,0.00,29.96,7.0,2.0,,,
2458,2013-03-24 20:53:00,21:06,21:07,-1.0,United Air Lines Inc.,-3.0,LAX,12.0,,0.00,29.96,7.0,2.0,,,
2459,2013-03-24 22:53:00,22:17,22:40,-23.0,Delta Air Lines Inc.,-10.0,LAX,13.0,,0.00,29.93,9.0,4.0,,,
2460,2013-03-24 22:53:00,21:55,22:25,-30.0,American Airlines Inc.,-31.0,LAX,13.0,,0.00,29.93,9.0,4.0,,,
2461,2013-03-24 23:53:00,23:34,23:30,4.0,Virgin America,20.0,LAX,12.0,,0.00,29.92,9.0,3.0,,,
2462,2013-03-24 23:53:00,22:59,23:29,-30.0,United Air Lines Inc.,-36.0,LAX,12.0,,0.00,29.92,9.0,3.0,,,
2463,2013-03-24 23:53:00,01:01,23:57,64.0,JetBlue Airways,154.0,LAX,12.0,,0.00,29.92,9.0,3.0,,,
2464,2013-03-24 00:53:00,23:58,00:32,-34.0,Delta Air Lines Inc.,-35.0,LAX,9.0,,0.00,29.96,10.0,3.0,4.0,,
2465,2013-03-24 00:53:00,00:11,00:50,-39.0,American Airlines Inc.,-39.0,LAX,9.0,,0.00,29.96,10.0,3.0,4.0,,
2466,2013-03-25 09:53:00,09:21,09:25,-4.0,United Air Lines Inc.,-13.0,LAX,0.0,,0.00,29.93,6.0,2.0,,,
2467,2013-03-25 10:53:00,10:09,10:30,-21.0,Delta Air Lines Inc.,-25.0,LAX,0.0,,0.00,29.93,6.0,2.0,,,
2468,2013-03-25 10:53:00,09:56,10:35,-39.0,Virgin America,-42.0,LAX,0.0,,0.00,29.93,6.0,2.0,,,
2469,2013-03-25 10:53:00,10:03,10:37,-34.0,JetBlue Airways,-35.0,LAX,0.0,,0.00,29.93,6.0,2.0,,,
2470,2013-03-25 10:53:00,10:05,11:00,-55.0,American Airlines Inc.,-57.0,LAX,0.0,,0.00,29.93,6.0,2.0,,,
2471,2013-03-25 11:53:00,11:27,11:50,-23.0,United Air Lines Inc.,-32.0,LAX,0.0,,0.00,29.94,6.0,2.0,,,
2472,2013-03-25 12:53:00,12:09,12:24,-15.0,Delta Air Lines Inc.,-23.0,LAX,4.0,,0.00,29.95,6.0,2.0,,,
2473,2013-03-25 11:53:00,11:46,12:20,-34.0,American Airlines Inc.,-39.0,LAX,0.0,,0.00,29.94,6.0,2.0,,,
2474,2013-03-25 12:53:00,12:09,12:35,-26.0,Virgin America,-25.0,LAX,4.0,,0.00,29.95,6.0,2.0,,,
2475,2013-03-25 13:53:00,12:44,13:40,-56.0,American Airlines Inc.,-60.0,LAX,4.0,,0.00,29.96,0.06,6.0,,,
2476,2013-03-25 14:53:00,14:55,14:24,31.0,JetBlue Airways,71.0,LAX,5.0,,0.00,29.97,0.06,6.0,,,
2477,2013-03-25 14:53:00,14:24,14:37,-13.0,United Air Lines Inc.,-22.0,LAX,5.0,,0.00,29.97,0.06,6.0,,,
2478,2013-03-25 14:53:00,14:44,15:10,-26.0,American Airlines Inc.,-31.0,LAX,5.0,,0.00,29.97,0.06,6.0,,,
2479,2013-03-25 14:53:00,15:11,15:11,0.0,Delta Air Lines Inc.,-4.0,LAX,5.0,,0.00,29.97,0.06,6.0,,,
2480,2013-03-25 16:53:00,16:28,16:50,-22.0,Virgin America,-24.0,LAX,4.0,,0.00,29.99,1.5,4.0,,,
2481,2013-03-25 16:53:00,16:59,17:05,-6.0,American Airlines Inc.,-11.0,LAX,4.0,,0.00,29.99,1.5,4.0,,,
2482,2013-03-25 17:53:00,17:29,18:19,-50.0,Delta Air Lines Inc.,-53.0,LAX,3.0,,0.00,29.98,4.0,2.0,4.0,,
2483,2013-03-25 18:53:00,18:52,19:09,-17.0,United Air Lines Inc.,-17.0,LAX,8.0,,0.00,29.98,4.0,3.0,4.0,,
2484,2013-03-25 18:53:00,18:42,19:10,-28.0,American Airlines Inc.,-26.0,LAX,8.0,,0.00,29.98,4.0,3.0,4.0,,
2485,2013-03-25 19:53:00,18:36,19:34,-58.0,Delta Air Lines Inc.,-62.0,LAX,10.0,,0.00,29.96,5.0,2.0,3.0,4.0,
2486,2013-03-25 19:53:00,19:21,19:54,-33.0,JetBlue Airways,-30.0,LAX,10.0,,0.00,29.96,5.0,2.0,3.0,4.0,
2487,2013-03-25 19:53:00,20:11,20:05,6.0,American Airlines Inc.,10.0,LAX,10.0,,0.00,29.96,5.0,2.0,3.0,4.0,
2488,2013-03-25 20:53:00,20:04,20:30,-26.0,Virgin America,-1.0,LAX,8.0,,0.00,29.94,6.0,2.0,3.0,4.0,
2489,2013-03-25 20:53:00,19:58,21:00,-62.0,Delta Air Lines Inc.,-64.0,LAX,8.0,,0.00,29.94,6.0,2.0,3.0,4.0,
2490,2013-03-25 20:53:00,21:18,21:05,13.0,United Air Lines Inc.,36.0,LAX,8.0,,0.00,29.94,6.0,2.0,3.0,4.0,
2491,2013-03-25 22:53:00,21:43,22:40,-57.0,Delta Air Lines Inc.,-61.0,LAX,10.0,,0.00,29.91,9.0,4.0,,,
2492,2013-03-25 22:53:00,22:45,22:25,20.0,American Airlines Inc.,90.0,LAX,10.0,,0.00,29.91,9.0,4.0,,,
2493,2013-03-25 23:53:00,03:13,23:30,223.0,Virgin America,485.0,LAX,8.0,,0.00,29.91,9.0,4.0,5.0,,
2494,2013-03-25 23:53:00,23:34,23:33,1.0,United Air Lines Inc.,50.0,LAX,8.0,,0.00,29.91,9.0,4.0,5.0,,
2495,2013-03-25 23:53:00,23:56,23:57,-1.0,JetBlue Airways,19.0,LAX,8.0,,0.00,29.91,9.0,4.0,5.0,,
2496,2013-03-25 00:53:00,23:42,00:32,-50.0,Delta Air Lines Inc.,-51.0,LAX,8.0,,0.00,29.9,10.0,2.0,3.0,,
2497,2013-03-25 00:53:00,00:41,00:50,-9.0,American Airlines Inc.,7.0,LAX,8.0,,0.00,29.9,10.0,2.0,3.0,,
2498,2013-03-26 09:53:00,09:54,09:25,29.0,United Air Lines Inc.,21.0,LAX,0.0,,0.00,29.94,8.0,2.0,4.0,,
2499,2013-03-26 10:53:00,10:12,10:30,-18.0,Delta Air Lines Inc.,-19.0,LAX,0.0,,0.00,29.94,7.0,4.0,,,
2500,2013-03-26 10:53:00,10:26,10:35,-9.0,Virgin America,-10.0,LAX,0.0,,0.00,29.94,7.0,4.0,,,
